MFSC_0,MFSC_1,MFSC_2,MFSC_3,MFSC_4,MFSC_5,MFSC_6,MFSC_7,MFSC_8,MFSC_9,MFSC_10,MFSC_11,MFSC_12,MFSC_13,MFSC_14,MFSC_15,MFSC_16,MFSC_17,MFSC_18,MFSC_19,MFSC_20,MFSC_21,MFSC_22,MFSC_23,MFSC_24,MFSC_25,MFSC_26,MFSC_27,MFSC_28,MFSC_29,MFSC_30,MFSC_31,MFSC_32,MFSC_33,MFSC_34,MFSC_35,MFSC_36,MFSC_37,MFSC_38,MFSC_39,MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,timestamp,class_id
-29.2584,-15.897438,-10.384392,-9.938736,-19.447996,-15.356048,-13.800087,-14.956459,-19.75842,-23.19663,-24.27844,-18.790148,-21.060665,-27.907625,-25.803417,-29.245766,-34.230717,-31.044601,-33.213074,-38.67575,-41.346733,-39.750893,-38.222775,-44.111557,-45.64579,-48.00187,-53.8162,-55.70646,-55.95656,-59.53308,-62.825394,-65.97957,-71.76056,-74.27182,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-267.922,237.50029,-50.37328,2.1941679,-12.627376,-21.593082,-4.321583,-15.358739,-9.284477,-17.248657,-9.669107,-5.661269,-11.332262,60.156,0
-29.529911,-13.81761,-12.199566,-13.218472,-10.15462,-8.461913,-15.028629,-14.79126,-22.55677,-21.941622,-19.997267,-24.864683,-25.14965,-25.42619,-21.749895,-26.617859,-34.538868,-33.11714,-33.407127,-37.040947,-38.185356,-39.034225,-40.085037,-46.738453,-48.797646,-48.94308,-52.130318,-55.509933,-55.67189,-60.07322,-65.03914,-68.88748,-73.05654,-75.518036,-78.64906,-80.0,-80.0,-80.0,-80.0,-80.0,-267.2782,244.37299,-47.430176,3.066136,-5.2888556,-19.928825,-6.5297422,-23.72435,-15.99156,-20.262669,-18.371223,-3.9187207,-6.419544,60.183,0
-25.077442,-14.581449,-11.379069,-11.967451,-13.405069,-14.255793,-15.927152,-14.040197,-19.093071,-19.774868,-16.510956,-20.108059,-25.468119,-27.705067,-28.978016,-31.321695,-29.44189,-32.82737,-32.338062,-38.716927,-39.318512,-38.98314,-43.02253,-44.61805,-47.325737,-49.477592,-51.772034,-55.825844,-58.125572,-61.56459,-65.19524,-69.76284,-72.11921,-75.04165,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-269.2104,245.13292,-46.237995,0.07411569,-9.772463,-26.579235,-7.5825987,-14.980097,-7.369951,-10.925342,-14.630955,-14.918881,-15.911292,60.21,0
-21.036625,-17.053356,-12.447248,-16.533417,-12.150814,-10.732262,-15.670933,-15.664158,-16.945623,-19.19282,-19.118658,-21.385931,-26.496962,-25.721876,-27.322319,-29.952919,-30.780602,-30.78161,-32.62844,-37.778976,-38.656536,-40.25383,-41.63371,-42.67844,-46.96237,-48.523212,-52.854538,-55.33915,-55.105453,-58.738037,-65.571014,-69.578384,-71.96678,-74.95427,-77.69213,-80.0,-80.0,-80.0,-80.0,-80.0,-263.68134,245.22021,-48.597313,2.8449526,-7.5548406,-21.374935,-3.862414,-16.84391,-6.3622465,-7.2034025,-8.778837,-5.387964,-10.5915165,60.237,0
-24.32742,-16.149654,-15.374066,-15.494181,-13.612455,-10.033459,-15.090092,-15.913675,-15.964,-20.554493,-22.168232,-23.804958,-26.66187,-24.807676,-26.627628,-28.629704,-32.159744,-34.33531,-34.179245,-35.80944,-36.31088,-34.740032,-40.897392,-44.124886,-49.33319,-52.62397,-52.18406,-55.100006,-57.080666,-57.746544,-63.071266,-68.52998,-73.233505,-75.94819,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-264.78107,244.98447,-49.321945,1.9717295,-7.039324,-23.686714,-11.1306505,-20.483833,-4.7878637,-14.076925,-11.8572235,4.360979,-7.6184235,60.264,0
-27.258617,-20.90516,-14.843256,-15.953314,-9.955416,-8.307788,-12.701709,-14.531239,-16.928013,-16.326214,-15.148268,-22.552055,-27.060314,-30.046137,-28.590286,-27.489098,-30.445686,-34.7644,-37.434143,-37.15227,-34.37774,-35.22175,-36.976974,-43.20465,-47.008827,-51.492798,-50.3014,-52.824654,-56.417175,-60.588333,-64.34915,-67.38902,-71.95609,-74.2945,-78.166176,-80.0,-80.0,-80.0,-80.0,-80.0,-263.15482,240.41043,-52.96749,1.0954665,-16.242188,-36.167694,-17.437641,-19.113995,-7.6118364,-15.344423,-12.010034,-2.1091394,-12.206544,60.291,0
-18.492052,-11.12708,-14.052008,-13.415559,-11.779097,-9.34791,-12.948912,-20.109312,-22.579731,-15.387182,-17.124483,-19.542288,-21.117188,-26.472595,-24.125986,-28.886936,-29.467438,-31.670572,-34.6604,-37.3168,-35.153606,-36.58085,-41.2071,-44.31604,-43.649384,-47.12931,-48.952957,-54.652176,-55.662964,-58.886993,-63.81205,-67.725845,-68.72672,-72.566475,-77.03909,-80.0,-80.0,-80.0,-80.0,-80.0,-254.35278,244.9034,-48.82685,8.133325,-7.135946,-17.70098,-2.8154004,-13.116861,-9.124481,-15.33779,-12.74929,-10.831392,-7.7422323,60.318,0
-17.98462,-13.491227,-14.518002,-14.106583,-15.595257,-12.25812,-14.288911,-18.779583,-19.527811,-19.434292,-22.022446,-19.877737,-20.77988,-25.282791,-24.969286,-27.568043,-31.047781,-32.870514,-34.93857,-39.479027,-35.852737,-34.83589,-37.96328,-40.887764,-44.265965,-48.427734,-49.162125,-51.820442,-56.670418,-58.85801,-62.444298,-66.19303,-72.51313,-74.36467,-77.427986,-80.0,-80.0,-80.0,-80.0,-80.0,-255.83061,242.79727,-52.211365,11.060942,-4.5026546,-19.20887,2.1926603,-10.18163,-7.019784,-14.272746,-7.2472653,0.6454418,-8.212112,60.345,0
-32.163757,-17.597689,-16.216087,-12.013701,-11.040755,-12.592444,-15.005413,-15.456284,-17.980257,-16.529123,-20.042597,-21.178295,-27.788647,-23.57296,-22.77604,-26.782543,-30.257856,-30.104027,-33.57257,-40.706123,-37.576138,-34.772808,-38.82892,-43.969154,-50.081184,-50.918983,-51.948555,-53.611397,-56.80333,-59.52929,-62.13434,-65.12214,-67.69733,-71.17579,-79.678246,-80.0,-80.0,-80.0,-80.0,-80.0,-260.67975,239.01233,-50.917137,-1.1866516,-15.541327,-18.252571,-12.356903,-20.097305,-10.2296,-20.026562,-7.6298685,-5.247774,-15.596127,60.372,0
-22.274265,-19.035004,-15.080559,-13.510192,-11.825163,-10.718115,-12.158566,-16.06658,-18.875902,-21.488382,-25.96441,-23.38573,-23.528114,-27.36303,-25.09568,-27.799578,-29.715298,-31.531487,-34.624367,-38.20209,-37.284935,-38.219215,-41.22605,-42.828613,-45.475956,-47.2843,-51.4601,-54.143303,-56.456856,-58.408104,-60.039536,-63.171837,-66.5884,-71.96811,-78.57109,-80.0,-80.0,-80.0,-80.0,-80.0,-259.0857,236.30388,-48.66027,8.848923,-12.737373,-16.442236,-11.579315,-24.81168,-14.951326,-20.64746,-1.2128838,-2.2555804,-8.324999,60.399,0
-22.848467,-18.452913,-13.6425905,-11.925035,-12.96759,-10.782044,-11.696129,-16.168098,-20.935228,-22.416208,-20.852415,-20.487545,-23.605139,-25.957298,-26.337185,-27.56464,-30.22942,-32.799217,-33.1765,-35.83603,-37.734047,-39.367012,-40.31636,-41.99286,-47.32373,-51.53295,-49.304844,-52.191895,-55.182755,-58.654602,-62.570206,-66.93215,-70.23849,-73.67968,-77.9832,-80.0,-80.0,-80.0,-80.0,-80.0,-257.9019,242.9816,-49.20617,5.771352,-10.540888,-18.38045,-6.0703936,-22.02798,-11.215521,-16.698456,-13.064478,-4.1753244,-6.3165,60.426,0
-22.359335,-14.667362,-16.021545,-15.032087,-16.36243,-14.90161,-13.551901,-16.850935,-21.70188,-16.696842,-15.506828,-20.980093,-24.669086,-23.48929,-22.957916,-27.826683,-31.243742,-33.67253,-36.697502,-37.018654,-35.725784,-36.008347,-38.286247,-42.243225,-45.030632,-46.62677,-50.930428,-55.3283,-55.872643,-56.475708,-60.942093,-64.81191,-70.86768,-72.87479,-77.626945,-80.0,-80.0,-80.0,-80.0,-80.0,-257.00073,238.74051,-54.13871,4.8753195,-14.927115,-21.06081,0.4913144,-8.931276,-4.6511927,-18.124287,-7.2452383,-0.43272036,-12.190758,60.453,0
-25.537863,-14.889954,-15.668333,-17.86449,-7.1615305,-7.9403963,-11.797949,-16.959303,-22.768772,-18.464264,-19.385975,-22.572077,-28.555672,-25.507814,-23.797619,-28.398281,-33.33927,-33.430458,-33.766796,-37.61856,-37.07374,-36.31336,-38.321014,-41.755066,-45.103447,-49.236977,-52.125267,-55.555145,-58.02398,-61.343536,-61.86525,-65.719284,-68.54292,-72.12688,-77.645676,-80.0,-80.0,-80.0,-80.0,-80.0,-260.76413,240.27695,-48.94735,5.945816,-8.745884,-23.626705,-14.833996,-15.682611,-12.344065,-22.098898,-4.682836,-3.0513592,-7.934166,60.48,0
-23.36738,-17.110855,-15.687435,-16.843967,-11.137891,-9.069322,-12.023195,-15.42533,-20.481815,-22.183958,-21.963364,-20.916592,-22.848417,-23.411568,-24.784323,-28.319225,-34.015205,-34.670486,-35.69108,-38.568924,-40.92781,-36.107147,-38.439484,-41.885468,-46.33593,-49.271744,-53.918976,-55.900803,-57.909386,-58.99977,-62.396057,-68.12902,-72.89918,-74.926674,-78.40578,-80.0,-80.0,-80.0,-80.0,-80.0,-265.04184,244.04121,-48.100636,2.1243074,-10.392092,-23.263504,-3.432579,-13.983645,-12.685642,-21.4056,-7.2950683,4.107801,-7.0865583,60.507,0
-23.950596,-17.649193,-13.979256,-14.435007,-9.070314,-12.532377,-15.198651,-18.944866,-17.998375,-16.914152,-21.61536,-21.362045,-25.977116,-26.118586,-26.683676,-29.846083,-28.641815,-28.754745,-34.618713,-37.143387,-36.567097,-34.88219,-39.93672,-44.880768,-46.37005,-47.8499,-50.937393,-54.354065,-54.321236,-54.792046,-62.93461,-67.59477,-72.77896,-75.245964,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-259.93143,241.98175,-53.80462,5.2181892,-7.9970484,-21.859476,-5.539893,-21.179554,-6.5290446,-11.924259,-12.903503,-3.582532,-13.644533,60.534,0
-25.77255,-15.143995,-16.022364,-18.629051,-12.95019,-11.399103,-11.868134,-19.905556,-20.481365,-17.840065,-19.439957,-19.245037,-20.617424,-26.430529,-26.060764,-31.229553,-34.427246,-33.783585,-34.06186,-37.399593,-36.87851,-36.83416,-39.273567,-41.07166,-43.496227,-47.796104,-47.579437,-54.18846,-56.525497,-58.82434,-61.15648,-69.258995,-72.04121,-77.066895,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-261.14398,239.28387,-55.575886,6.772279,-12.071123,-30.51654,-1.1870757,-9.789436,-5.308271,-14.597099,-12.877616,-3.2959936,-5.6716757,60.561,0
-24.487194,-18.835283,-15.620158,-14.218106,-11.296053,-13.735624,-12.547129,-13.267526,-27.977608,-20.586554,-24.673273,-26.693,-23.893654,-22.171938,-26.836203,-29.740517,-31.317184,-31.362465,-34.14133,-36.74012,-37.10688,-36.91543,-39.84388,-41.662422,-43.30851,-46.944984,-48.844086,-51.96644,-54.20585,-56.67183,-61.67421,-67.28929,-72.251854,-75.035286,-79.14317,-80.0,-80.0,-80.0,-80.0,-80.0,-261.7742,233.52846,-55.580524,14.972214,-4.0697994,-19.509079,-1.1858261,-21.807682,-13.588716,-17.144823,-11.572433,1.3051461,-3.8656144,60.588,0
-21.626675,-13.321819,-13.918273,-11.8822,-10.163929,-13.11009,-13.113905,-15.108555,-22.59572,-18.588442,-18.526768,-24.8996,-23.515001,-28.745735,-27.582565,-29.853376,-29.19773,-31.81947,-34.87724,-36.590157,-38.12535,-34.903393,-41.10109,-45.885704,-47.521408,-48.93795,-48.7345,-53.740234,-56.93094,-57.988655,-62.038757,-66.6892,-71.23165,-72.92449,-78.68149,-80.0,-80.0,-80.0,-80.0,-80.0,-259.6264,241.95093,-46.99158,9.646751,-7.9280314,-19.307652,-8.723439,-22.001163,-9.105082,-14.269438,-12.817175,-7.4669127,-10.420504,60.615,0
-23.028112,-15.504495,-12.835537,-12.474348,-13.712507,-11.438604,-9.531697,-13.665251,-18.797583,-21.073523,-19.307436,-23.957005,-26.157997,-23.56115,-25.595978,-30.443836,-30.90121,-32.09089,-34.098373,-37.708252,-35.239048,-32.424408,-40.089584,-43.571922,-43.354202,-47.384365,-49.64912,-53.22264,-55.853912,-57.321968,-63.458206,-66.01868,-71.15288,-73.1803,-77.32113,-80.0,-80.0,-80.0,-80.0,-80.0,-255.26703,241.25174,-51.445114,11.639273,-7.312046,-23.749966,-8.502626,-18.38287,-9.321678,-13.1866,-6.748439,-0.4715668,-5.614823,60.642,0
-20.404259,-17.193077,-17.03567,-11.38887,-8.405005,-13.135471,-15.801146,-19.875065,-17.65143,-9.789533,-11.907019,-23.607899,-22.663641,-29.583006,-27.455303,-27.686733,-30.746212,-28.5719,-29.154148,-36.90078,-39.212753,-36.560543,-39.12691,-43.310913,-42.487366,-47.093887,-53.887337,-56.035233,-59.13095,-60.00599,-64.28236,-68.06032,-70.88557,-75.24778,-78.60502,-80.0,-80.0,-80.0,-80.0,-80.0,-258.65045,246.54242,-52.667442,1.7854178,-4.503224,-21.891026,-6.178856,-10.564863,-3.6161122,-8.786833,-7.006489,-15.552432,-22.209492,60.669,0
-23.278637,-19.303133,-17.809849,-8.800148,-8.8109455,-13.981331,-14.477106,-21.872244,-21.722153,-18.118025,-16.883995,-21.751049,-26.34816,-22.394749,-26.598555,-27.75995,-30.64045,-31.25335,-33.05265,-37.082844,-37.025635,-35.538025,-39.235283,-42.928123,-46.296616,-49.178055,-53.29471,-56.032898,-58.939888,-59.222878,-63.80343,-70.44278,-71.82523,-75.877045,-77.41464,-80.0,-80.0,-80.0,-80.0,-80.0,-263.2578,244.99768,-52.87007,1.0654908,-2.4543343,-20.779055,-5.5790205,-14.3066635,-10.136311,-18.799746,-15.13217,-7.2857356,-14.484856,60.696,0
-23.905579,-16.087801,-14.482719,-11.660722,-10.824048,-12.783006,-15.639671,-18.583008,-21.57503,-16.443508,-15.559156,-27.365898,-21.91608,-24.14719,-23.97829,-29.543146,-31.85749,-32.95947,-35.371178,-35.374916,-37.475147,-39.0981,-39.674217,-44.15686,-45.67127,-48.021797,-49.76951,-54.499016,-58.35006,-58.579018,-62.66996,-67.152916,-70.283615,-77.02421,-77.44194,-80.0,-80.0,-80.0,-80.0,-80.0,-261.56622,243.65015,-48.089333,9.049029,-5.088497,-19.320673,-1.6763803,-15.001682,-7.458952,-14.254345,-11.233593,-6.161894,-9.765412,60.723,0
-20.378956,-16.675535,-17.071884,-11.903433,-10.2480545,-11.362236,-11.722228,-18.28426,-24.942778,-21.320461,-21.935993,-24.23818,-22.966438,-26.042517,-24.88923,-28.423302,-30.860441,-31.995975,-33.24951,-38.23546,-38.199104,-34.04003,-40.81047,-43.1733,-45.082947,-47.594986,-49.126823,-53.444283,-57.827904,-59.883606,-64.049675,-67.06891,-69.11987,-74.11541,-78.77369,-80.0,-80.0,-80.0,-80.0,-80.0,-261.3213,240.14587,-51.00891,9.066115,-4.824027,-19.924345,-4.7812185,-17.88638,-14.759703,-17.727219,-9.238528,-4.8323402,-3.2734356,60.75,0
-19.26178,-15.140152,-18.198376,-10.862195,-6.909093,-10.388756,-11.223719,-15.529516,-22.537397,-22.902649,-18.667162,-23.137848,-25.390625,-24.195425,-24.495712,-27.67423,-32.294952,-29.913385,-34.240433,-37.738678,-38.01883,-36.34102,-38.79712,-44.782227,-45.077446,-49.001434,-49.90715,-54.446754,-56.791466,-58.15246,-65.09983,-67.46358,-69.384186,-72.85464,-76.16593,-80.0,-80.0,-80.0,-80.0,-80.0,-257.29163,244.20235,-47.118824,8.396424,-5.7381535,-18.659515,-7.4143476,-18.691103,-16.30708,-19.632141,-10.634743,-2.4006076,-1.4552943,60.777,0
-20.972767,-18.22749,-21.537466,-16.066378,-8.162377,-9.80564,-12.559901,-12.001124,-17.895979,-16.7127,-21.819902,-23.238525,-22.39948,-26.426262,-26.251001,-30.600721,-30.606422,-31.068512,-30.707678,-37.11725,-37.839462,-35.745678,-39.465706,-41.551964,-43.904015,-48.619247,-51.104618,-52.98065,-57.05275,-59.128426,-63.17415,-66.60049,-69.45765,-74.00508,-78.24257,-80.0,-80.0,-80.0,-80.0,-80.0,-257.32108,241.60359,-52.151558,6.6507697,-10.69085,-26.331238,-10.92416,-17.488327,-7.209073,-11.104965,-3.3533134,-1.2419953,-4.7958784,60.804,0
-24.871803,-11.9209,-14.965422,-13.989637,-14.818089,-12.188048,-13.47803,-17.91763,-23.353443,-15.216037,-17.41579,-25.450914,-24.333725,-20.692791,-23.622078,-28.042664,-33.816483,-30.87758,-32.185234,-35.216385,-35.95587,-33.981293,-38.80252,-42.67095,-46.091385,-48.499992,-51.530373,-52.2035,-57.92067,-59.194153,-63.31977,-68.25716,-70.907166,-73.79722,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-257.85916,241.86879,-55.650574,4.7596803,-4.46589,-20.478207,-5.2206154,-13.356777,-7.835628,-16.952555,-11.447936,-1.4554389,-5.2736015,60.831,0
-21.830194,-15.010265,-17.527382,-13.87054,-9.605966,-10.716103,-14.434757,-18.506372,-20.02813,-19.876375,-22.267551,-23.82113,-25.428627,-25.464134,-27.735142,-26.144188,-30.802698,-30.918636,-33.58925,-37.595253,-37.12982,-36.553726,-40.39097,-43.92148,-46.800495,-46.59385,-49.990105,-55.73802,-57.39734,-58.984573,-62.78,-70.85229,-72.02321,-77.38416,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-263.54672,244.96222,-49.83235,7.2977753,-2.820785,-24.173712,-5.826603,-19.990267,-11.968509,-11.502812,-10.302408,-4.088307,-9.184996,60.858,0
-20.652613,-17.325758,-13.87735,-13.450762,-10.314226,-12.292241,-16.900133,-17.703854,-19.634129,-17.669827,-19.383476,-24.740065,-21.815296,-22.723427,-25.195305,-26.331263,-33.044678,-30.490776,-33.02748,-35.173527,-37.834026,-37.13955,-40.152946,-42.338905,-44.939674,-47.484406,-49.689217,-53.124054,-59.943382,-63.969284,-66.73082,-69.259254,-72.391075,-76.20654,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-262.06464,247.46564,-53.455124,1.5111539,-2.0431433,-24.173798,-0.5757091,-11.026904,-13.383266,-12.545858,-11.902991,-10.158703,-6.597213,60.885,0
-23.567896,-15.681705,-14.594767,-13.405936,-10.629692,-13.099969,-17.325733,-18.846893,-23.584545,-18.001076,-21.32779,-26.850647,-26.802345,-26.74012,-28.155586,-29.896067,-28.817719,-29.249035,-31.69086,-36.840782,-36.410698,-35.750534,-43.17389,-45.072487,-45.893898,-52.018257,-52.818214,-55.1911,-57.174408,-59.853104,-63.76924,-67.446686,-71.993256,-75.813416,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-267.46042,241.01503,-49.30606,5.5700026,0.43342507,-13.883522,-8.252743,-21.899931,-6.9402037,-12.686351,-13.618086,-8.993191,-13.669415,60.912,0
-28.299652,-18.870926,-21.695835,-11.5631695,-9.512259,-12.827553,-11.552193,-14.3820305,-17.479252,-17.050741,-19.83646,-26.275585,-21.638617,-24.2187,-24.245497,-28.89129,-28.582394,-31.343927,-32.49141,-37.359222,-34.565426,-35.11939,-37.76734,-42.754868,-47.109756,-48.73407,-54.283463,-55.34664,-59.18743,-61.62548,-67.420074,-70.40968,-72.32391,-76.47543,-79.64335,-80.0,-80.0,-80.0,-80.0,-80.0,-263.43716,246.40096,-58.13969,-6.417324,-4.964608,-29.121655,-12.815247,-16.91079,-11.963573,-14.600801,-8.133599,0.77895117,-7.0903153,60.939,0
-25.32183,-19.401451,-15.441246,-12.246663,-11.025887,-9.717769,-10.688822,-17.786192,-25.499277,-23.371761,-22.266918,-20.35615,-26.264904,-27.429548,-28.786808,-29.997036,-30.244251,-30.234564,-35.36329,-37.46395,-37.292473,-36.231148,-40.734238,-45.906967,-47.686127,-46.827362,-51.248302,-55.756287,-58.05742,-60.143394,-66.84794,-69.17915,-74.67491,-77.72205,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-271.19232,244.05719,-48.502934,5.6695185,1.523274,-23.540283,-8.013351,-22.863886,-15.7897005,-14.636765,-15.592812,-5.4512644,-6.4419994,60.966,0
-22.951616,-18.829823,-21.177992,-16.239033,-14.395855,-14.020146,-10.53363,-15.238079,-21.239662,-16.71381,-17.13903,-24.13491,-25.569647,-25.743906,-30.410135,-30.136187,-30.079056,-28.590246,-33.35636,-35.58532,-35.136246,-31.208887,-35.90444,-45.040844,-45.286842,-48.020195,-52.39691,-54.91323,-58.411873,-60.757256,-68.09507,-71.31397,-74.239655,-78.98803,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-267.4894,244.04448,-57.214134,0.5221511,-0.22109804,-32.383965,-12.231305,-16.035921,-4.5937448,-3.8407826,-9.822375,-2.4315019,-5.693141,60.993,0
-23.955276,-19.05347,-14.193178,-13.937798,-8.85512,-11.535704,-13.281688,-15.5287695,-21.820381,-18.792063,-20.31045,-22.174423,-24.404919,-26.359882,-25.971085,-30.280937,-33.53473,-32.86793,-33.548965,-34.919422,-36.080948,-38.322,-41.052,-43.1369,-43.981903,-46.984467,-52.4469,-54.542374,-56.56169,-59.061325,-66.77898,-70.09727,-75.475464,-76.03041,-78.14718,-80.0,-80.0,-80.0,-80.0,-80.0,-262.97205,247.95659,-48.835037,6.9966564,-2.640068,-27.94109,-5.5958147,-17.757439,-10.718114,-10.541971,-14.846364,-3.2683012,-3.9264202,61.02,0
-24.662601,-19.072744,-19.141327,-11.37227,-7.6738358,-10.196275,-15.160643,-15.050313,-22.803312,-21.444172,-19.81361,-19.048433,-23.231861,-27.859337,-25.147995,-27.738773,-28.951702,-31.898869,-32.93605,-37.721897,-36.727737,-34.44081,-39.623306,-42.5458,-44.95017,-47.648407,-51.06343,-54.18126,-56.465317,-60.616318,-66.70946,-74.578354,-75.766045,-76.65978,-76.55588,-80.0,-80.0,-80.0,-80.0,-80.0,-263.90665,247.94739,-54.457157,2.2986999,0.011660695,-28.913399,-2.2589102,-15.9466915,-16.911255,-12.4999275,-16.50539,-2.8780277,-5.8335466,61.047,0
-23.486427,-18.48594,-18.493832,-18.359829,-7.8980637,-10.002097,-12.0645275,-15.11277,-16.980091,-15.952981,-16.377972,-18.94292,-21.98335,-25.339691,-27.545532,-27.972328,-28.322573,-30.062992,-34.795723,-37.519356,-37.723213,-37.61536,-41.049225,-44.991375,-45.25757,-47.79225,-53.073463,-54.6893,-59.15941,-62.97505,-66.449036,-72.62648,-73.51552,-78.768486,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-262.92072,253.64548,-51.242622,-6.26182,-8.198354,-30.893953,-5.5122795,-14.315653,-10.886995,-5.745082,-6.1520424,-2.974949,-6.110986,61.074,0
-19.240948,-16.390425,-17.96658,-12.925427,-4.3564205,-10.492116,-16.978584,-20.150482,-19.874441,-18.7291,-18.478565,-16.522764,-21.584606,-22.730497,-29.095257,-29.537422,-31.497221,-31.932673,-33.18608,-37.04632,-38.648956,-40.31195,-40.861275,-43.66206,-43.883972,-46.493553,-49.421074,-54.81597,-58.215355,-62.972015,-66.43787,-71.17511,-70.93472,-78.1945,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-260.62897,251.22638,-47.671547,4.2625275,-4.3144016,-23.934937,4.2963705,-8.467251,-11.649242,-10.102234,-13.42499,-12.311039,-3.17077,61.101,0
-21.631058,-14.775834,-15.130682,-17.69931,-13.076284,-9.409005,-10.386123,-13.58123,-19.83634,-20.81879,-23.112112,-27.30688,-26.36916,-22.935257,-24.580135,-30.498787,-32.250114,-31.735569,-30.072235,-34.77842,-33.617023,-34.699818,-38.861046,-43.477722,-46.014465,-46.424942,-51.8752,-54.223625,-55.973984,-60.116837,-63.704002,-73.41327,-72.77324,-79.5882,-79.41072,-80.0,-80.0,-80.0,-80.0,-80.0,-259.91376,249.05185,-52.35524,10.294508,6.057543,-25.345333,-6.2769184,-18.917007,-9.854394,-8.078002,-8.985987,9.024593,4.9939737,61.128,0
-25.860147,-14.173319,-14.331643,-11.688454,-10.268205,-12.862113,-12.686771,-19.48121,-19.765541,-19.393557,-17.817047,-19.664919,-22.7162,-24.911488,-25.361914,-27.213528,-30.110825,-28.960264,-30.020224,-36.92035,-38.354107,-37.496716,-38.460537,-43.530434,-44.941612,-46.174644,-49.691887,-56.17646,-58.718155,-57.64373,-61.768066,-66.79739,-71.94277,-74.32882,-76.656334,-80.0,-80.0,-80.0,-80.0,-80.0,-253.58746,246.64526,-52.98037,3.4291837,-7.0916166,-18.282791,-2.0858436,-14.815737,-10.230218,-15.009039,-9.65505,-8.936159,-11.8557415,61.155,0
-25.680939,-15.119455,-13.2736,-12.933923,-7.6058264,-9.443584,-9.8104515,-20.630415,-22.410164,-18.685825,-17.072384,-18.430868,-23.721458,-25.849304,-24.446247,-28.904232,-26.07902,-29.794834,-32.443077,-36.719,-33.60769,-36.63343,-41.84514,-44.690834,-42.9638,-47.022087,-51.47808,-52.849243,-55.691017,-56.11022,-61.3161,-65.826454,-69.22104,-72.856895,-76.0279,-80.0,-80.0,-80.0,-80.0,-80.0,-248.97707,244.79044,-50.34491,9.138269,-8.182727,-14.606586,-5.416754,-19.070415,-8.107659,-16.652819,-14.334948,-10.219779,-8.816689,61.182,0
-24.440243,-18.02136,-13.890764,-12.838779,-11.2900505,-10.354471,-7.6760197,-11.95002,-20.147902,-22.042295,-23.03958,-30.054214,-25.766167,-24.48415,-29.017601,-31.16312,-30.976767,-29.640327,-31.305807,-36.033592,-33.468506,-35.57737,-39.816963,-43.402916,-44.76419,-46.59397,-51.001087,-54.88919,-53.464653,-56.15905,-62.12265,-65.95426,-68.48909,-72.29549,-77.00543,-80.0,-80.0,-80.0,-80.0,-80.0,-256.27975,238.22102,-46.99118,19.638588,-1.93523,-19.247175,-15.43951,-23.749786,-7.2212543,-13.5774765,-6.3567586,1.3380222,0.58642673,61.209,0
-22.839817,-15.05279,-14.586178,-14.172417,-12.91584,-14.957212,-12.979746,-12.269785,-19.080412,-21.497116,-25.180101,-19.872425,-21.973915,-22.612413,-24.31099,-28.942577,-29.223969,-32.479065,-32.772575,-39.37468,-38.226147,-35.324753,-36.907787,-42.5869,-43.037064,-45.180435,-49.520706,-54.60106,-53.4431,-53.624,-58.398293,-62.309914,-68.9185,-72.967834,-77.92536,-80.0,-80.0,-80.0,-80.0,-80.0,-249.19228,237.18512,-52.645813,14.277224,-13.527801,-16.465502,-1.8325071,-15.963961,-6.484581,-18.544964,-2.041415,4.757025,-6.969514,61.236,0
-29.760406,-16.936134,-12.538604,-13.294169,-10.77743,-13.195645,-17.21465,-14.211149,-23.56131,-22.274332,-22.038307,-22.436546,-18.97997,-24.907827,-28.637321,-30.601337,-29.99343,-31.220486,-32.764694,-37.029896,-35.49315,-37.0991,-40.198334,-40.45839,-43.804863,-45.60224,-49.735573,-51.48317,-54.515434,-54.073082,-59.075745,-60.16571,-64.97181,-71.60118,-79.07151,-80.0,-80.0,-80.0,-80.0,-80.0,-250.83357,230.51636,-54.727688,16.094082,-13.263662,-13.33369,-4.540263,-17.253578,-7.519028,-24.182972,-10.988748,-9.335528,-8.660891,61.263,0
