Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,timestamp,class_id
-7.45166,-2.652729,-10.301483,-12.317629,-15.705383,-14.51693,-15.749667,-17.951777,-19.164011,-16.568577,-14.96003,-23.3587,-24.67882,-25.001913,-27.169043,-27.130138,-27.643593,-27.023,-31.566061,-27.985273,-31.966347,-32.867714,-34.3033,-37.241314,-40.184845,-40.71386,-43.703262,-44.994545,-43.080708,-43.813484,-44.88022,-46.411797,-49.29081,-50.77483,-52.367016,-54.565903,-57.801483,-80.0,-80.0,-80.0,-137.24472,194.83656,-32.206215,42.780785,-19.116997,29.640823,-18.86152,17.308868,1.1958346,5.693732,-3.1078155,-0.37591076,-3.3035288,64.152,1
-6.5569,-5.059948,-11.713243,-16.297401,-17.159777,-21.297596,-20.659018,-18.81052,-20.448925,-17.585539,-22.308039,-24.35121,-26.376503,-32.909813,-26.48212,-26.84214,-26.119732,-25.989628,-30.23529,-33.851048,-32.162964,-33.168648,-33.606293,-35.852806,-37.905293,-41.272644,-41.1025,-41.80342,-43.83261,-43.09769,-45.576805,-46.75078,-48.964123,-49.83856,-51.368473,-54.793972,-58.259903,-80.0,-80.0,-80.0,-147.81581,181.81631,-36.481834,50.98989,-14.309684,32.28924,-14.065077,18.761482,2.4740405,15.054642,6.4136925,-1.5755877,-7.844874,64.179,1
-8.310627,-7.294363,-13.072849,-17.838493,-20.229757,-14.678178,-16.731041,-18.24781,-20.333736,-18.205359,-18.636112,-23.541372,-24.320631,-25.414461,-27.441711,-25.778269,-23.934185,-29.098385,-30.531887,-30.105192,-34.435276,-34.674927,-33.75489,-35.54771,-37.961174,-39.96608,-40.04299,-43.24547,-42.29238,-42.94523,-43.731457,-44.99987,-48.368496,-51.107574,-53.531387,-56.737946,-61.905426,-80.0,-80.0,-80.0,-143.41005,187.39679,-41.017445,45.230415,-23.798481,29.692442,-11.397129,15.0164585,1.2625153,6.9138007,6.9703336,-0.13708109,-1.1613483,64.206,1
-11.686841,-7.773279,-10.657049,-14.517354,-13.682569,-17.790504,-15.008646,-14.799926,-14.1311865,-13.968325,-17.820883,-19.974087,-20.904497,-23.511923,-24.691875,-29.538008,-27.81606,-27.370394,-29.610252,-31.541834,-33.572144,-32.938324,-34.24597,-36.072205,-37.778114,-39.741226,-41.622368,-44.141663,-42.753426,-43.756813,-46.067577,-47.282753,-49.114517,-50.536972,-51.48689,-55.111694,-59.69657,-80.0,-80.0,-80.0,-134.16893,197.68356,-36.003807,37.648872,-30.053059,19.706154,-17.642958,19.156933,-0.3152063,8.635716,1.0054445,-1.9347312,-1.204941,64.233,1
-6.810892,-4.150337,-9.182465,-11.467138,-18.763187,-19.173168,-19.867367,-12.67016,-14.951286,-15.338423,-21.637,-21.080343,-25.880207,-25.30669,-23.658773,-31.25568,-30.611471,-26.964169,-28.190882,-29.133034,-33.52083,-33.72912,-33.903725,-35.029728,-35.527336,-39.406643,-43.19359,-43.501114,-44.163197,-44.227013,-45.30401,-47.33957,-49.259415,-51.42015,-53.015217,-57.49579,-68.65136,-80.0,-80.0,-80.0,-144.3282,197.1222,-38.505234,49.9629,-19.387283,23.022287,-15.428818,18.667496,8.025934,7.3784623,8.81595,-5.9403467,0.6949168,64.26,1
-7.3358545,-8.429897,-14.488377,-14.865221,-23.645123,-22.824915,-22.568953,-18.999615,-19.001747,-18.168098,-16.291073,-18.503098,-24.381096,-26.462973,-29.15219,-30.262459,-29.561775,-29.292381,-28.462727,-30.707645,-33.461426,-33.16064,-33.039093,-35.24667,-35.647278,-37.323578,-41.2864,-41.57113,-41.03855,-42.738094,-46.143623,-49.19306,-50.92637,-50.17565,-51.669342,-54.721985,-59.887444,-80.0,-80.0,-80.0,-145.00781,182.59299,-44.02495,45.159393,-23.580294,22.417603,-7.116053,28.04609,7.47074,15.156413,-1.4904349,-4.8857994,-2.156048,64.287,1
-9.157459,-8.542959,-12.701094,-13.245413,-16.844881,-15.082213,-14.702625,-15.70414,-14.846967,-18.436684,-17.831696,-19.440464,-28.327007,-25.631157,-25.903343,-29.909512,-30.11351,-29.625809,-28.576855,-30.549355,-34.08513,-33.428825,-33.034424,-36.722843,-37.0227,-40.404175,-38.80138,-44.35251,-43.777786,-42.21917,-42.87792,-47.03122,-50.68202,-50.196396,-49.82291,-52.85488,-57.023323,-80.0,-80.0,-80.0,-138.28262,191.00653,-28.73836,45.531773,-25.942408,20.11042,-23.25084,17.333527,-0.9591292,11.933506,0.9217717,1.6049948,-1.1479874,64.314,1
-10.01661,-5.9834785,-12.242287,-14.305043,-21.313204,-16.671019,-16.551517,-19.233978,-16.491608,-16.87338,-17.238735,-23.036703,-25.40608,-24.974056,-25.106527,-27.339045,-26.94699,-27.596884,-27.987402,-31.679554,-31.734594,-33.126312,-33.143333,-37.72316,-39.26045,-39.717693,-41.266075,-44.309784,-45.083054,-43.469185,-44.05719,-46.289726,-47.273727,-49.28931,-51.859577,-56.051186,-61.17408,-80.0,-80.0,-80.0,-141.72952,188.89288,-39.247467,40.761845,-22.756973,30.69698,-17.277706,19.041504,3.8271084,9.789072,7.4267263,-2.649519,-0.8294413,64.341,1
-7.6919765,-7.271456,-11.142022,-13.22587,-15.292232,-19.515987,-17.102524,-16.610603,-19.568985,-19.11774,-22.114262,-23.144993,-22.33513,-22.089872,-25.694798,-28.838087,-30.831264,-28.323986,-28.450375,-31.780758,-35.223835,-36.148956,-36.23197,-35.25193,-36.702995,-38.729507,-39.62147,-41.98803,-40.28712,-42.327984,-44.96769,-44.923435,-48.05474,-48.704056,-50.152092,-52.859398,-57.577103,-80.0,-80.0,-80.0,-138.47446,184.80049,-32.060406,49.998352,-25.794857,29.45504,-13.599016,17.089268,-5.3029127,8.730226,-0.7527033,-3.088511,2.604341,64.368,1
-6.64517,-7.326128,-10.635727,-11.332653,-17.327513,-16.555218,-18.325794,-16.953476,-14.95068,-18.51894,-22.43144,-25.255013,-24.733616,-27.592037,-24.251432,-27.600029,-28.553051,-28.65622,-29.964735,-30.846947,-31.36116,-34.40641,-35.70846,-35.997677,-35.909508,-39.120834,-40.13562,-40.765137,-42.954334,-42.999565,-44.793213,-44.188305,-44.570923,-49.641766,-51.497635,-52.536446,-56.722084,-70.34909,-80.0,-80.0,-134.30994,185.85728,-28.999687,49.44915,-22.078014,27.910833,-19.129562,17.388948,-3.042177,12.197813,3.7614357,0.7926222,-2.1456318,64.395,1
-8.875901,-8.216864,-11.00608,-14.465508,-17.929144,-17.035152,-20.29919,-22.548893,-17.682358,-19.33473,-22.037966,-22.12392,-24.861418,-23.548025,-25.92482,-32.67044,-27.704971,-30.137634,-32.52945,-33.755135,-32.80391,-34.53701,-35.23133,-34.611763,-37.370842,-37.271034,-42.179123,-41.44065,-42.514587,-41.359123,-43.52117,-45.456,-46.917675,-48.99827,-50.922714,-54.494938,-58.52269,-80.0,-80.0,-80.0,-143.43953,181.57773,-31.01614,52.02021,-26.541697,28.467705,-11.769684,22.107948,-1.4196655,3.78617,-0.14708242,-2.1791115,-0.94215935,64.422,1
-8.925414,-8.416212,-11.11212,-12.064796,-17.638056,-17.735224,-16.49169,-14.802035,-16.9529,-16.832926,-20.132372,-25.618668,-28.292942,-24.399813,-23.167763,-27.567112,-29.173283,-27.998785,-30.287388,-32.301376,-35.125072,-35.224777,-34.999615,-35.5754,-37.557285,-38.027073,-41.50711,-41.105007,-40.518967,-42.827606,-47.23689,-46.777256,-48.261513,-49.130543,-50.18747,-52.668312,-55.969116,-80.0,-80.0,-80.0,-139.10107,185.57979,-31.416592,48.594925,-22.932045,25.549099,-17.914188,14.154121,-7.108637,16.948185,6.282463,3.1359124,-2.5378592,64.449,1
-6.9025593,-6.792549,-9.176574,-8.996354,-15.270048,-17.753784,-17.29895,-18.033657,-16.130466,-17.584003,-15.788644,-20.285711,-24.591215,-21.285095,-26.950743,-27.812748,-26.518402,-27.873093,-30.04786,-30.23203,-33.234344,-37.528168,-37.13923,-36.689598,-38.051224,-39.812622,-41.054123,-45.424927,-44.113327,-43.48475,-45.038292,-46.685246,-49.30899,-50.096394,-51.71544,-54.870003,-60.307602,-80.0,-80.0,-80.0,-138.36954,197.18257,-31.297298,40.627224,-24.376812,29.681435,-12.608603,19.64979,-0.33426344,9.463214,0.5288021,-8.294551,-4.423788,64.476,1
-5.979143,-4.795292,-8.003784,-14.34709,-18.449594,-15.021111,-17.581442,-17.708231,-16.604511,-15.585724,-18.240105,-21.725315,-24.58658,-23.985594,-23.301538,-27.033703,-26.934101,-30.564201,-28.405859,-30.59355,-31.86663,-34.00917,-34.232815,-36.21171,-35.309563,-36.34351,-41.342148,-42.87181,-41.315655,-43.547504,-44.536366,-46.88542,-47.084297,-49.744064,-51.792343,-54.741898,-59.011375,-80.0,-80.0,-80.0,-133.58492,192.0969,-35.605503,48.436848,-22.77631,27.996832,-11.487717,21.270481,-0.774606,10.606422,6.482671,-0.6397306,-0.029028714,64.503,1
-9.392078,-10.808996,-12.792648,-10.017492,-20.037926,-11.245448,-13.139716,-20.840244,-14.912321,-13.738789,-15.560971,-21.685606,-23.101126,-22.439138,-24.405619,-26.227364,-28.812815,-27.65245,-29.58207,-30.00528,-33.339874,-31.39109,-37.738426,-39.082695,-36.260124,-37.485863,-39.734253,-44.79872,-44.122654,-43.464638,-43.55748,-44.27797,-46.557957,-48.474136,-50.85386,-53.81313,-58.40602,-80.0,-80.0,-80.0,-133.35878,189.90436,-35.337593,37.674652,-31.059944,28.958305,-17.82724,19.304039,-1.373364,8.738651,2.110035,-5.2634926,1.4318521,64.53,1
-9.487366,-9.604969,-8.364191,-9.714828,-14.929194,-13.907281,-12.162632,-17.534895,-18.616947,-16.599073,-20.274181,-23.790245,-21.283335,-23.983303,-24.267597,-28.527098,-31.415468,-28.930504,-30.506912,-31.305447,-31.523037,-34.575,-34.18119,-35.2727,-35.057693,-37.877785,-41.81746,-43.19152,-42.4998,-43.577972,-43.675056,-44.735847,-47.774567,-49.95897,-49.2072,-53.591713,-59.60344,-80.0,-80.0,-80.0,-134.85103,191.47148,-31.149685,48.99324,-26.46664,23.722973,-18.184582,18.378578,-9.139202,-2.8576746,-2.3723917,-2.1674564,2.7194295,64.557,1
-5.4816933,-7.868882,-14.816851,-13.994247,-14.567334,-15.557228,-19.793804,-17.55321,-16.03667,-13.881182,-14.908089,-24.907188,-24.71231,-22.322777,-23.48056,-27.42569,-28.857647,-27.716185,-29.75282,-31.529337,-32.42163,-34.829494,-35.223225,-36.24886,-37.020943,-40.883347,-42.94153,-42.31655,-44.073044,-45.130096,-46.645897,-46.0044,-47.632713,-49.72358,-50.703697,-54.503883,-58.271812,-74.91841,-80.0,-80.0,-137.88739,191.80675,-33.037712,40.88278,-24.203718,26.36235,-17.945965,20.37582,-1.1151747,11.458871,4.054045,-1.1148336,-0.39795235,64.584,1
-7.697522,-8.676162,-8.896015,-10.966192,-18.178808,-12.942961,-17.204952,-23.34158,-14.665429,-15.734999,-25.234509,-21.281279,-22.469002,-22.53413,-24.87902,-29.381134,-28.926073,-30.783157,-31.932133,-31.869534,-32.159126,-34.714535,-37.028824,-36.686977,-38.53164,-40.001328,-44.880768,-44.637367,-45.708908,-44.539085,-44.412704,-47.032074,-48.88524,-49.688354,-51.214355,-54.136627,-59.3431,-80.0,-80.0,-80.0,-145.06796,191.37798,-28.928967,43.06282,-20.761969,31.78373,-15.059719,21.204569,-3.9537292,1.1192281,-0.6557075,-0.30417132,1.4673638,64.611,1
-8.022223,-9.768312,-8.279747,-13.097648,-18.8013,-19.956861,-20.523035,-21.023937,-21.264183,-20.5657,-22.01192,-26.884096,-25.92753,-25.14838,-25.065166,-30.348454,-30.540615,-30.067469,-32.12918,-32.57122,-34.943527,-32.769398,-33.908344,-36.488983,-36.39081,-38.77374,-42.692863,-46.489857,-46.913155,-47.663094,-48.289333,-48.58342,-49.450832,-50.483967,-53.1076,-54.941193,-58.23896,-80.0,-80.0,-80.0,-154.59747,186.28792,-32.3873,44.858055,-13.600327,25.333061,-13.294075,25.432884,-7.30369,5.209899,3.4703197,-2.4099298,-1.0569098,64.638,1
-7.594036,-7.932068,-10.365349,-12.97359,-18.936256,-23.475008,-18.05417,-16.573492,-15.364721,-15.228635,-14.93059,-19.165825,-19.832155,-27.214128,-23.484343,-28.67681,-29.298115,-27.46276,-30.81085,-30.901142,-35.616394,-32.51853,-33.818115,-40.44255,-40.56707,-39.099453,-41.342445,-42.333305,-45.831345,-45.291622,-46.676414,-48.016632,-50.783928,-49.286705,-50.65336,-54.090805,-58.973022,-80.0,-80.0,-80.0,-143.00479,193.24284,-33.40204,35.31086,-27.83953,24.876648,-11.613136,26.792377,3.919053,15.35877,-0.35403168,-3.6085205,0.083966255,64.665,1
-5.604849,-7.3081703,-9.909425,-8.335261,-17.357815,-18.789642,-15.609681,-16.229006,-19.126186,-16.468702,-20.020554,-24.516783,-25.59601,-22.802261,-24.337818,-27.393766,-30.366735,-25.983946,-30.408928,-31.75761,-34.935764,-33.35195,-31.91074,-35.904877,-37.089073,-39.475227,-41.821053,-44.36081,-43.77388,-44.46022,-44.730286,-47.52102,-47.140205,-47.533775,-49.770092,-52.65385,-59.345245,-80.0,-80.0,-80.0,-136.71004,191.21591,-30.047802,45.58123,-21.609245,28.583912,-17.813984,22.24953,-6.856014,6.1759114,5.111165,-0.18668097,-0.8681452,64.692,1
-5.9846973,-9.565221,-11.025502,-13.832098,-14.652985,-14.265906,-15.026458,-19.035154,-11.652548,-16.758293,-23.690228,-23.356297,-23.34889,-27.217731,-29.841288,-27.789228,-29.240881,-26.08043,-29.853634,-30.873783,-32.68573,-32.880302,-34.85485,-37.142395,-35.520016,-41.81848,-42.752014,-43.22673,-44.01569,-44.38034,-45.623337,-48.217842,-48.765617,-50.36058,-50.125183,-53.923897,-58.803627,-80.0,-80.0,-80.0,-141.23276,192.24902,-31.037472,44.88506,-20.213463,23.66829,-22.962387,17.284077,-0.8066073,10.942587,2.0744061,0.6454316,1.4965274,64.719,1
-8.064271,-7.5423546,-13.282358,-13.867259,-16.715134,-16.27274,-16.987442,-14.855437,-16.917599,-20.330929,-18.81734,-21.369764,-20.361374,-22.973278,-23.434427,-26.849077,-30.077847,-28.634502,-29.337532,-32.20095,-33.85917,-35.275757,-36.114212,-35.08677,-38.24958,-40.268406,-40.18228,-44.32137,-44.003357,-45.33986,-46.519264,-47.02614,-50.85694,-51.04426,-50.060745,-54.1733,-59.07286,-80.0,-80.0,-80.0,-141.42706,193.92233,-34.875076,38.59852,-23.406528,26.218468,-12.423024,19.018288,-6.1239247,7.67524,0.6663908,1.0617999,2.8092911,64.746,1
-6.391262,-6.4036407,-9.211666,-12.212359,-18.525013,-20.922358,-18.782196,-16.650856,-14.91198,-15.048462,-18.671984,-23.523758,-23.794893,-28.58009,-26.045464,-25.463867,-27.332848,-29.571732,-32.450916,-31.654638,-33.859974,-32.38799,-35.9717,-38.965073,-38.290054,-41.008755,-39.946205,-40.815536,-42.622395,-46.254562,-47.1858,-47.00808,-48.528923,-47.885635,-49.68033,-52.652374,-56.652237,-80.0,-80.0,-80.0,-139.57298,188.94662,-29.237782,43.70272,-22.032251,30.428036,-13.128664,24.511597,-0.3235644,18.037825,0.8993397,-2.5064435,-2.062776,64.773,1
-4.7740116,-6.933029,-9.019376,-14.265582,-18.292011,-16.67555,-15.835364,-18.200031,-13.898466,-13.265649,-19.32395,-21.272799,-22.65192,-25.921453,-26.108307,-27.6464,-31.052143,-29.111458,-31.198275,-32.425915,-34.35147,-35.828247,-36.14103,-36.1877,-37.203907,-39.792057,-41.71068,-42.78363,-44.026627,-44.06024,-45.369114,-48.33442,-49.971817,-50.342667,-51.442055,-54.51078,-57.128006,-78.9222,-80.0,-80.0,-138.72545,195.78091,-26.774582,43.672386,-26.638264,22.29572,-13.122986,22.628796,0.22000426,13.802581,2.1419942,0.3943082,-2.1678762,64.8,1
-7.251808,-9.324751,-12.964758,-15.310835,-21.021784,-19.5364,-17.542267,-24.14696,-18.121723,-15.926029,-19.817596,-23.20276,-21.94735,-23.571772,-22.5081,-27.77516,-27.296312,-26.51259,-30.718725,-30.331543,-34.480743,-36.71733,-35.304493,-38.00411,-39.418438,-41.11799,-41.959347,-43.676315,-43.47979,-44.377396,-44.4581,-46.47162,-51.05661,-50.20882,-52.423286,-54.49736,-58.773163,-73.422676,-80.0,-80.0,-147.68787,185.56276,-37.33573,37.225082,-21.801985,35.615856,-6.621035,21.29514,1.2240354,10.427361,-1.153834,-1.6928723,-2.9684958,64.827,1
-7.940074,-7.090706,-11.7336445,-17.543365,-14.790762,-18.888472,-15.283959,-15.285249,-15.611043,-15.83353,-19.163326,-24.808144,-25.218456,-28.318214,-26.493002,-26.01208,-28.380947,-27.930138,-32.907692,-31.301212,-33.12397,-33.24163,-33.409325,-38.128616,-36.165,-38.599884,-40.311043,-41.61486,-42.918373,-43.451447,-48.916687,-47.41533,-47.910942,-48.385273,-51.03591,-54.141624,-60.068275,-80.0,-80.0,-80.0,-139.98016,190.08786,-32.847443,45.98741,-25.936775,20.70933,-17.339882,19.44315,-3.369712,15.20127,7.2007914,0.25284833,2.9599326,64.854,1
-7.5592003,-7.9507885,-13.076227,-11.268795,-15.141058,-14.613934,-17.828932,-19.175129,-21.00252,-18.454258,-15.613744,-18.792496,-22.709166,-26.274975,-25.170559,-25.482685,-28.634266,-31.269848,-32.257412,-31.2744,-34.045174,-34.70621,-34.81027,-37.122852,-36.90916,-41.290184,-42.589767,-43.62683,-43.52909,-43.581306,-44.41844,-46.971985,-48.622246,-48.96109,-50.735184,-54.1745,-58.37526,-80.0,-80.0,-80.0,-140.30017,191.47952,-30.145088,41.317303,-25.433502,30.269592,-11.726352,23.281628,-4.6627645,3.3135405,-2.7960894,-5.1651573,-2.4196591,64.881,1
-6.2660866,-9.579979,-8.890512,-13.3943615,-14.949175,-15.099573,-14.906836,-22.346386,-18.724957,-17.69708,-20.095322,-21.813475,-25.594864,-26.627104,-24.699497,-29.734001,-30.448631,-34.28351,-31.386639,-33.81658,-33.82904,-34.92855,-34.86383,-35.945026,-38.469337,-40.652607,-42.641876,-42.20499,-44.287266,-44.43257,-45.104195,-47.181957,-49.537857,-49.989548,-51.358795,-55.000237,-60.09211,-80.0,-80.0,-80.0,-145.72284,192.36935,-26.15817,48.739693,-23.92591,24.943474,-13.278076,21.600117,-3.727577,1.4261415,-1.6505232,-0.48910028,0.6592764,64.908,1
-6.8851414,-6.334898,-10.601956,-13.573867,-17.647764,-18.85534,-17.540438,-20.408768,-22.490831,-21.136803,-19.562037,-20.787521,-25.996025,-25.672277,-26.46138,-27.580582,-29.84607,-31.945862,-35.14895,-29.992634,-33.111755,-32.32959,-34.96154,-36.799355,-36.283573,-40.68387,-42.811966,-44.356388,-44.173874,-43.748528,-46.316895,-46.21105,-46.416267,-48.599575,-51.018303,-54.271164,-59.177773,-80.0,-80.0,-80.0,-144.34795,186.45715,-29.767609,47.777946,-21.70885,29.333744,-14.168294,26.454536,-3.0951216,0.16607022,-0.02390486,-0.81829274,1.4392654,64.935,1
-8.105546,-6.292553,-10.707817,-15.01105,-18.542278,-12.4492655,-17.24372,-19.99921,-18.142971,-18.53754,-19.706488,-18.570875,-26.655304,-25.11267,-27.753967,-26.491482,-27.43114,-27.621918,-29.65564,-30.907803,-35.63631,-34.305855,-36.323986,-33.628284,-36.942932,-37.565598,-39.87308,-42.544487,-45.526894,-43.1288,-45.160667,-46.59144,-48.826977,-48.551086,-49.541546,-51.23374,-58.31932,-80.0,-80.0,-80.0,-137.22096,187.29062,-32.86325,44.839256,-22.30019,29.430609,-14.147465,21.611782,-6.665369,13.627632,2.8369784,-6.3880496,-1.6256155,64.962,1
-7.7416916,-10.041861,-14.0057535,-10.511827,-16.968483,-17.371872,-17.69611,-15.574949,-15.119319,-12.346373,-19.406904,-21.733551,-21.996357,-25.13008,-27.10457,-28.267035,-26.507927,-27.184595,-31.268919,-31.30674,-30.54309,-32.151775,-35.116386,-35.98671,-37.783073,-43.60225,-40.78773,-43.08274,-41.281963,-43.32054,-44.397736,-45.4629,-46.67515,-48.679417,-51.54985,-53.645172,-58.230804,-80.0,-80.0,-80.0,-137.4252,187.76279,-34.381344,42.900284,-25.136194,28.97308,-21.32934,17.503735,2.0828621,8.362264,2.4475312,2.0916164,-1.4373624,64.989,1
-6.765112,-11.122867,-11.967103,-15.433611,-19.975384,-14.619131,-14.741005,-20.13205,-13.994203,-11.858917,-18.133743,-23.05473,-21.253952,-25.935524,-26.412857,-31.420177,-29.154305,-29.163727,-33.455536,-33.221233,-35.25003,-35.270958,-37.913357,-35.73736,-38.181225,-39.215347,-41.346306,-43.028313,-41.47731,-44.847603,-46.90358,-46.72294,-48.46275,-49.646538,-53.176407,-55.81633,-60.800995,-76.27114,-80.0,-80.0,-146.08946,190.91107,-30.554369,41.88604,-32.94351,20.747684,-12.001133,18.97697,0.062315077,12.037535,4.4830194,-1.6867329,2.0231273,65.016,1
-8.778272,-9.850882,-15.140188,-14.330203,-19.552729,-16.12021,-15.999934,-20.774338,-12.691026,-14.77825,-20.737297,-23.48259,-24.509117,-26.70655,-25.629366,-28.152672,-28.82339,-31.9478,-30.77033,-30.025333,-35.005527,-33.166023,-33.73462,-34.06761,-37.760006,-40.843323,-41.79534,-42.17383,-43.407906,-44.234352,-43.75347,-49.04448,-49.42267,-49.380196,-51.034744,-53.57099,-58.521072,-79.23485,-80.0,-80.0,-146.10591,184.52176,-35.07271,43.438534,-26.12215,19.887104,-17.530296,21.84061,-0.81666124,10.272661,1.6703727,1.8849686,-2.0268397,65.043,1
-10.32721,-10.815371,-13.3735895,-10.554172,-17.130133,-20.79824,-17.114866,-16.913975,-16.23331,-17.639572,-20.1322,-23.702393,-25.686525,-25.432955,-26.96454,-28.609968,-28.765596,-26.0806,-29.440193,-30.445545,-33.17446,-32.2411,-35.703083,-36.486374,-37.780178,-38.354652,-40.512245,-44.368057,-45.00447,-45.094383,-46.984314,-47.031647,-48.067844,-49.268654,-50.511215,-54.553146,-57.295845,-70.69891,-80.0,-80.0,-142.60835,185.3075,-33.446728,41.82044,-21.148754,22.384417,-21.455526,20.616772,-3.2640243,11.9420185,-0.6661282,-3.204023,0.13493398,65.07,1
-9.309469,-10.17027,-13.240966,-13.8202095,-16.073967,-15.7841015,-18.394445,-18.747086,-17.378178,-16.10211,-19.306253,-22.275496,-21.613539,-23.281456,-25.37196,-26.55418,-29.280548,-30.443138,-31.053185,-29.862137,-32.357464,-33.969994,-37.17022,-37.225433,-37.955624,-40.00386,-42.725044,-44.874996,-43.462135,-43.892933,-44.74742,-47.186447,-47.132988,-49.30783,-51.142296,-54.671654,-59.226685,-80.0,-80.0,-80.0,-141.47328,190.39429,-34.101425,38.28376,-27.85097,27.559658,-17.205692,19.725248,-1.7767053,4.884348,0.253246,-1.6498418,3.320612,65.097,1
-7.429206,-8.833559,-13.428373,-10.253447,-16.81226,-18.258162,-13.8191805,-16.479694,-15.364199,-21.027035,-21.318764,-21.846365,-27.032486,-24.441801,-25.346897,-27.165274,-31.758202,-30.045992,-32.554276,-35.428097,-32.366695,-35.656925,-37.177494,-37.901463,-36.868767,-40.14824,-42.475464,-43.07651,-43.751633,-43.154114,-46.299988,-47.84989,-48.38665,-49.2761,-50.711586,-55.11638,-59.573883,-80.0,-80.0,-80.0,-145.54616,190.42352,-27.960358,44.457672,-28.253456,24.508802,-15.602913,17.303806,-5.0599566,7.309188,3.2070894,1.2080259,3.563111,65.124,1
-8.253466,-9.011005,-11.017248,-12.663639,-17.672497,-17.378428,-17.870495,-18.622921,-14.295742,-14.215836,-16.479433,-22.41846,-19.326555,-24.008701,-25.02994,-27.762827,-28.599682,-29.451818,-30.738579,-32.19948,-32.04973,-34.974617,-36.523445,-37.205788,-36.10825,-41.27078,-41.724052,-42.552116,-40.824657,-43.910255,-45.847115,-48.043896,-48.918793,-51.1204,-51.681915,-54.620758,-58.38233,-71.21701,-80.0,-80.0,-137.47363,192.87463,-31.603943,39.853447,-26.797367,24.042862,-12.59157,20.240131,-0.45953065,11.602614,-2.3773336,1.374033,-2.5541878,65.151,1
-12.680289,-12.35931,-11.826128,-10.347759,-16.956608,-19.355661,-21.17929,-15.797618,-12.592999,-17.364544,-21.761265,-21.714113,-20.598766,-28.314083,-26.574682,-26.56039,-24.724056,-31.808382,-33.243637,-29.815613,-34.238895,-35.934673,-37.455193,-38.776577,-39.46109,-38.811195,-39.994114,-42.597145,-42.953766,-44.411438,-45.20214,-47.88059,-49.944225,-50.5057,-51.37166,-54.244644,-60.16311,-80.0,-80.0,-80.0,-146.08948,189.56552,-31.977089,42.46966,-29.329918,23.630363,-14.541116,14.665034,-2.735361,11.412363,-1.0822593,-4.73416,-2.230279,65.178,1
-8.147569,-9.685179,-12.137457,-15.731766,-15.701807,-15.621519,-19.36749,-20.741392,-15.661178,-15.139946,-18.76153,-19.437794,-22.35592,-26.329733,-23.033329,-27.454187,-27.562408,-27.29572,-29.315681,-32.175404,-35.212944,-37.0884,-35.087418,-37.98491,-37.161335,-40.779747,-40.88748,-44.177223,-44.11389,-46.26071,-47.727997,-47.642113,-47.99872,-49.6391,-52.200188,-54.91813,-59.647987,-80.0,-80.0,-80.0,-143.96483,192.79944,-33.798157,37.5717,-24.865444,29.184484,-12.132748,19.424984,-4.2023997,9.967741,1.6103399,-8.473028,-0.9490042,65.205,1
-8.442389,-11.542337,-9.716129,-9.173595,-16.2525,-20.58083,-23.525131,-22.28587,-18.054688,-17.352673,-22.358881,-21.892138,-22.709728,-25.361134,-26.5865,-28.596823,-27.372074,-26.6982,-29.649994,-31.953758,-33.789963,-36.38967,-33.974976,-38.13096,-39.0879,-41.15708,-40.63596,-42.968784,-44.45611,-44.5754,-45.506607,-47.07374,-47.981453,-48.687485,-49.915146,-53.705986,-59.5738,-80.0,-80.0,-80.0,-148.86053,180.99724,-36.43803,40.111145,-21.766819,35.125404,-13.111164,19.179434,-5.5905714,5.789633,-5.4307137,-12.182114,-5.403839,65.232,1
-9.992377,-10.490958,-14.891106,-15.764334,-16.632607,-18.144974,-20.213438,-17.183975,-15.106432,-13.998453,-15.409296,-20.665089,-23.048403,-24.457176,-27.535177,-25.085512,-28.592161,-29.908714,-29.688133,-29.699898,-31.854681,-31.388863,-34.658504,-36.281113,-36.709515,-39.983414,-41.834587,-42.635307,-41.109314,-45.073658,-46.44157,-46.29664,-48.27768,-50.157623,-51.220947,-54.972847,-61.115982,-80.0,-80.0,-80.0,-139.38249,189.35722,-41.22772,38.70583,-28.127317,22.66057,-15.690157,22.758831,5.1716266,11.104656,0.6522741,-3.1665013,0.13517806,65.259,1
