Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,timestamp,class_id
-33.688713,-27.577171,-23.31908,-20.665497,-23.331535,-20.555012,-20.450848,-21.865925,-21.4244,-20.37186,-16.467808,-18.561768,-20.207344,-17.34309,-17.123764,-14.363852,-13.7534485,-23.61149,-20.919205,-23.519772,-28.51093,-29.368687,-29.177597,-29.621033,-28.518196,-31.887478,-31.47387,-31.53114,-32.325058,-33.248627,-33.49962,-35.65747,-37.75724,-36.35745,-36.93694,-41.424255,-45.685085,-79.78109,-80.0,-80.0,-244.48795,121.40032,-90.50676,24.464123,-59.161324,39.24837,-32.113457,11.966904,-28.09448,6.052808,-9.353598,-5.966731,-3.4418166,52.029,2
-34.982822,-23.925365,-19.43843,-22.363289,-24.53518,-19.87222,-19.672218,-15.873745,-18.521076,-17.94837,-18.500656,-18.455317,-18.921421,-21.090412,-24.682987,-23.481281,-14.816327,-15.714033,-21.310734,-23.519207,-28.439499,-28.92183,-28.854393,-30.962845,-31.534134,-33.340725,-34.659706,-32.224648,-32.944267,-35.452972,-35.74915,-36.9942,-37.540977,-36.630344,-37.44528,-39.637737,-43.217457,-55.56427,-80.0,-80.0,-244.745,121.402176,-79.56041,19.809946,-55.54973,30.915342,-46.435905,11.173985,-23.770924,17.262619,-15.681517,-7.858603,-12.091995,52.056,2
-33.244743,-24.221132,-10.875573,-14.643699,-19.188076,-16.010246,-8.633088,-8.764925,-10.656503,-16.75405,-22.1101,-19.82265,-20.39365,-16.654158,-16.094265,-15.731483,-13.173599,-14.113363,-20.189697,-21.489126,-26.891834,-25.873768,-26.20655,-28.01778,-28.558922,-33.974007,-34.81106,-31.20898,-33.32668,-35.11658,-37.06829,-37.397957,-36.8206,-37.398983,-37.561672,-38.802174,-41.3311,-53.439632,-80.0,-80.0,-221.04846,139.59116,-79.436386,19.395494,-49.216545,29.446053,-53.165833,2.0134826,-36.77248,15.4945345,-5.600338,5.520214,-11.085714,52.083,2
-33.780994,-27.271156,-14.774021,-15.93961,-23.76683,-19.077095,-15.768454,-16.095367,-15.764466,-18.584604,-15.549795,-13.011398,-13.7638035,-11.394138,-16.38586,-21.357273,-22.022663,-22.740059,-23.351828,-22.928215,-22.652214,-25.38769,-28.64439,-28.488464,-33.83583,-33.30372,-33.088554,-35.70292,-35.15823,-35.8744,-35.806297,-36.45312,-37.647438,-38.80367,-38.910072,-40.562794,-45.61047,-68.211235,-80.0,-80.0,-240.25372,135.0597,-86.833405,12.527393,-62.934914,26.759197,-40.02411,19.744368,-25.138298,-6.2646027,-23.214355,-6.3119736,-1.7702746,52.11,2
-34.923416,-18.251415,-10.889733,-21.13519,-24.943813,-19.06882,-18.830479,-19.864944,-17.512955,-14.971014,-15.381601,-14.238984,-17.836302,-17.97179,-20.17236,-20.32426,-14.426028,-17.542078,-23.125137,-21.67567,-23.543858,-27.514389,-25.737782,-27.454739,-29.0182,-30.199993,-31.743954,-31.876972,-30.451859,-32.668224,-33.282524,-33.089046,-35.289764,-34.77625,-36.861694,-38.16533,-41.37948,-52.24458,-80.0,-80.0,-227.09953,119.07681,-86.47031,19.601118,-59.77107,33.3955,-42.09192,19.115555,-24.801289,9.688049,-17.77536,-7.575323,-17.574556,52.137,2
-35.4764,-23.37373,-12.954254,-21.63795,-20.353682,-20.48355,-21.016193,-15.507832,-18.122734,-20.314137,-13.97128,-9.864393,-9.746128,-14.679249,-16.538641,-16.119972,-16.062172,-20.720488,-21.265675,-24.753963,-26.549507,-29.279316,-30.676952,-28.867481,-30.578403,-31.301678,-33.454903,-33.84791,-35.569836,-34.16998,-36.03252,-35.97029,-37.377865,-37.76594,-38.26831,-41.394447,-45.501476,-73.28575,-80.0,-80.0,-238.42159,133.39166,-92.03168,10.274792,-64.44621,37.198677,-28.926876,19.875114,-27.174728,0.51134735,-14.497841,-10.816467,-2.8557265,52.164,2
-39.77886,-26.55185,-19.458176,-21.965336,-19.425938,-18.977165,-16.068699,-19.928474,-17.868559,-16.4039,-21.594067,-16.27783,-16.455011,-15.05424,-18.342083,-18.372686,-18.099592,-17.643995,-21.218998,-22.627308,-26.77695,-27.062534,-25.290081,-26.450794,-32.658745,-30.009441,-27.099823,-28.3648,-28.058414,-27.660072,-34.62585,-36.473526,-35.82342,-37.342186,-39.98788,-40.450573,-44.504158,-73.64705,-80.0,-80.0,-235.75977,119.9608,-95.91417,28.480392,-63.49097,31.679981,-36.90181,1.4678302,-30.797821,2.2833896,-18.619453,-3.796701,-3.4091883,52.191,2
-33.62822,-27.215824,-26.721287,-18.605478,-20.507189,-22.272697,-24.541363,-18.43612,-23.552273,-24.574606,-19.526608,-19.143227,-20.862186,-20.385048,-21.090786,-22.831326,-21.399807,-21.786406,-23.373129,-22.400871,-23.695435,-25.906536,-24.849022,-28.05204,-30.188747,-29.713135,-29.09631,-32.6492,-34.69082,-35.513084,-35.02936,-35.01461,-34.936558,-35.905716,-37.39085,-41.60439,-45.228985,-58.84493,-80.0,-80.0,-248.9464,111.38305,-89.138794,32.872746,-48.721725,31.280853,-42.78122,19.317444,-25.566673,3.2625651,-14.390581,-8.793026,-1.0310392,52.218,2
-38.91705,-31.652637,-20.702576,-18.60148,-21.753624,-14.987106,-9.8454895,-13.379803,-15.58011,-14.628066,-13.157698,-11.961248,-10.611156,-13.220039,-14.658011,-22.794632,-19.888805,-20.661728,-23.590271,-27.574284,-27.306072,-26.514725,-26.630024,-31.200958,-30.661499,-34.0621,-34.623337,-35.618164,-35.83338,-36.28409,-35.4894,-36.58213,-38.547977,-39.507576,-42.86801,-40.996082,-42.63216,-54.311184,-80.0,-80.0,-238.23654,135.82446,-85.05362,0.8947047,-72.40286,15.325752,-42.963295,15.337599,-29.036577,-1.3240365,-18.189331,2.7733757,-6.2350616,52.245,2
-38.086235,-30.01181,-23.804552,-20.85485,-22.61767,-15.69832,-14.456779,-21.818966,-14.739969,-13.57034,-15.933812,-14.872156,-18.189796,-15.470211,-17.643328,-18.61839,-15.09198,-19.2318,-20.521477,-25.033756,-23.638565,-30.050991,-28.237473,-27.038326,-29.99496,-30.202888,-29.395042,-30.658897,-30.451126,-32.123386,-34.26897,-34.00292,-36.569836,-38.812923,-40.572727,-41.572487,-45.38007,-61.208454,-80.0,-80.0,-235.42267,122.59602,-94.39042,19.081562,-65.27844,28.307457,-35.962196,7.395946,-26.12854,9.524183,-12.006292,-3.6286294,-7.572705,52.272,2
-36.100056,-30.94339,-25.255962,-26.744396,-27.483734,-22.918278,-14.530904,-12.052072,-15.96067,-17.063797,-17.264145,-15.734828,-15.416,-18.9264,-15.963289,-17.5494,-15.069761,-22.013165,-22.396523,-23.929825,-21.754349,-23.67218,-23.403122,-25.55888,-30.31086,-31.924316,-32.4214,-31.203156,-31.493507,-31.544891,-32.499798,-35.006214,-36.854954,-37.9701,-37.147053,-33.363987,-36.91631,-55.228085,-80.0,-80.0,-231.07056,110.41429,-95.37854,12.676798,-64.20201,24.175852,-45.21245,21.393833,-23.925179,13.180514,-13.238239,15.131625,-6.248044,52.299,2
-39.720917,-29.398594,-22.520748,-21.357265,-19.899395,-15.792926,-14.918785,-18.377472,-17.680168,-18.033276,-23.468397,-22.579056,-14.798522,-13.583443,-13.667711,-18.622952,-18.719051,-20.27856,-20.7239,-22.818684,-25.328468,-24.854233,-25.689365,-25.848206,-25.795433,-29.793335,-29.096386,-24.468348,-24.557026,-27.997963,-34.19553,-34.29655,-33.82785,-35.973186,-36.86639,-40.427277,-43.902905,-66.350815,-80.0,-80.0,-227.90935,114.18766,-99.07991,31.863789,-68.178085,26.967232,-41.327126,0.7348122,-36.96811,-0.4403788,-14.969044,2.500363,2.172391,52.326,2
-26.183872,-17.199018,-11.110741,-11.421178,-18.765736,-24.637714,-23.122902,-24.482994,-20.352482,-18.804417,-23.235535,-23.413395,-18.542126,-16.841888,-20.520157,-22.164032,-20.57117,-21.799011,-24.193783,-27.273174,-26.810223,-25.988873,-27.217602,-27.37051,-32.24486,-32.185036,-33.230103,-34.669014,-34.2992,-36.050503,-35.103107,-39.52645,-39.613964,-38.696896,-37.939034,-38.885708,-43.085587,-73.2964,-80.0,-80.0,-248.4476,131.06335,-75.57202,35.66601,-41.19709,37.093414,-34.133583,17.791798,-33.155525,-2.3306346,-21.471767,-9.677277,-14.214241,52.353,2
-33.307404,-19.786636,-12.742687,-16.950695,-16.872482,-15.102873,-12.626194,-12.1732435,-12.30109,-13.387032,-17.034504,-17.442993,-17.179243,-14.9861355,-13.72365,-17.664894,-17.421,-20.076622,-23.350689,-25.321384,-31.19455,-26.740467,-26.975273,-28.293617,-29.177803,-31.081951,-34.994717,-35.795223,-35.57146,-36.96777,-38.24764,-37.18986,-36.687164,-36.74812,-36.631496,-41.808884,-45.803642,-59.80365,-80.0,-80.0,-227.53754,146.42046,-74.82065,14.4923935,-61.701576,23.115473,-45.479942,12.575251,-40.168354,2.1571789,-6.6473446,-4.5656867,-11.538138,52.38,2
-33.47386,-18.685932,-16.586727,-18.210184,-19.079777,-16.929897,-13.043606,-14.510733,-10.89603,-15.451186,-17.841036,-17.059563,-15.950535,-13.387719,-18.239807,-16.59618,-16.84289,-21.421753,-23.161053,-23.39389,-24.106522,-25.147343,-26.292187,-25.305012,-23.812866,-28.570328,-32.47537,-31.74673,-30.509785,-31.398163,-32.78598,-34.078503,-36.05079,-37.166634,-37.580833,-40.018444,-42.984936,-54.418747,-80.0,-80.0,-217.56032,130.30626,-85.04198,26.05925,-62.24594,23.683134,-42.208183,14.115845,-31.89376,3.7565408,-11.1526165,1.2817876,-13.692053,52.407,2
-34.558628,-20.898901,-20.519596,-22.049442,-28.188824,-24.083458,-14.572182,-14.951369,-18.293556,-15.794264,-11.711382,-9.024182,-12.62914,-15.50334,-15.701638,-17.73862,-18.747383,-22.317541,-22.51091,-23.487087,-21.375084,-21.834614,-23.109108,-26.576641,-29.416836,-31.080818,-30.807686,-31.008347,-35.57778,-33.723473,-35.002037,-35.449722,-36.642727,-35.51997,-34.377823,-37.068386,-40.725315,-61.343307,-80.0,-80.0,-224.85492,122.64032,-93.59459,13.110453,-60.640785,28.682629,-36.573296,36.423008,-20.940668,8.251186,-17.028273,0.8292541,-3.0133069,52.434,2
-30.429066,-19.252668,-12.474869,-13.542227,-20.636196,-14.111478,-9.738035,-8.818695,-10.561382,-12.191172,-11.47209,-14.59544,-15.409394,-16.80526,-16.90609,-18.975883,-19.953346,-25.321075,-26.997505,-25.537794,-26.571266,-28.971893,-26.877651,-27.251087,-26.03482,-30.620556,-30.603027,-31.39677,-33.815987,-34.75419,-36.001583,-34.971073,-37.500988,-38.372944,-39.16258,-39.71786,-42.296974,-57.620586,-80.0,-80.0,-220.75917,146.09819,-68.808365,24.166935,-69.97635,14.380007,-37.80255,20.647036,-31.216305,7.6625814,-10.011457,1.1283596,-10.264396,52.461,2
-29.258919,-17.431744,-21.048637,-19.703184,-21.982643,-20.522701,-21.691006,-18.167025,-14.814608,-16.716343,-22.194263,-20.51582,-18.577051,-18.361849,-23.930485,-24.101402,-24.288246,-23.032516,-21.858444,-25.25515,-28.253975,-29.438183,-27.460022,-29.869537,-30.6419,-30.451893,-31.48618,-30.059258,-27.011024,-30.457241,-34.365326,-33.886852,-33.788105,-35.427235,-36.340412,-39.6104,-42.52608,-66.90868,-80.0,-80.0,-241.39966,115.7475,-77.382,36.281334,-64.23297,30.623125,-39.872208,14.733806,-20.660646,10.328534,-15.738886,-5.518306,-5.7522526,52.488,2
-28.206913,-20.864586,-21.485947,-22.875237,-24.067696,-16.688583,-17.571047,-23.130348,-18.460964,-18.111334,-17.18579,-14.465538,-16.13686,-18.718071,-25.38639,-20.845413,-18.96099,-25.053722,-26.939281,-23.183388,-24.308857,-26.546436,-24.294098,-24.123482,-23.06258,-24.248226,-28.628452,-29.62894,-31.145409,-34.77457,-35.739388,-37.156635,-36.90304,-37.76861,-35.55974,-37.75932,-44.796116,-64.162766,-80.0,-80.0,-236.3362,116.75276,-86.87698,37.316643,-57.727802,18.86471,-30.626911,27.53811,-32.021645,9.305711,-14.997528,-8.176184,-4.392207,52.515,2
-34.358658,-27.131596,-25.824968,-22.702257,-23.200722,-18.90753,-23.069489,-24.29897,-23.637497,-23.408962,-21.736805,-19.639206,-19.308884,-18.091887,-18.684334,-18.227139,-19.154568,-22.67667,-26.583519,-26.426975,-29.64537,-30.519436,-28.997879,-28.703014,-32.7313,-33.928394,-34.551052,-34.562386,-34.35381,-32.890663,-33.708447,-35.175545,-36.989822,-36.466995,-36.489483,-39.23722,-43.488743,-58.971226,-80.0,-80.0,-257.45642,107.37403,-83.813965,17.24755,-60.85226,36.665833,-39.545456,12.355433,-36.683636,-1.9728078,-16.076918,-2.1545596,-10.699011,52.542,2
-29.37096,-23.895088,-27.630657,-22.042511,-22.649601,-21.96615,-20.014519,-21.177803,-21.000248,-22.459229,-15.1250515,-7.516147,-5.183604,-11.954212,-18.227512,-19.079628,-16.38696,-23.682941,-22.352402,-22.217543,-26.202805,-29.467842,-22.826403,-19.593609,-25.039799,-28.676071,-33.131073,-31.767876,-30.468956,-31.324783,-31.683586,-34.639217,-34.810493,-35.95964,-37.58215,-41.308983,-43.447544,-58.071815,-80.0,-80.0,-228.89365,117.92644,-97.27853,22.0506,-65.081024,31.529995,-25.557337,31.442375,-25.546406,-5.696578,-17.493425,-5.061116,-3.3626027,52.569,2
-34.387085,-27.48087,-24.413963,-19.62029,-19.539177,-18.55553,-19.070156,-20.591812,-17.10344,-14.642106,-15.767405,-12.6240225,-12.321466,-10.719959,-12.8276615,-17.864998,-15.673487,-21.16228,-27.78695,-27.000732,-27.775055,-28.311447,-26.908588,-28.38815,-33.718338,-32.721306,-32.457607,-35.508766,-35.247913,-33.339333,-33.749924,-35.424744,-38.32436,-38.601887,-37.842575,-39.08894,-41.866776,-54.791042,-80.0,-80.0,-237.32932,126.43387,-85.70097,3.3211532,-69.62283,29.553488,-33.5232,19.092003,-36.93604,-4.955391,-19.888348,2.4987473,-12.404397,52.596,2
-30.627537,-22.30458,-27.887764,-23.418203,-19.901329,-16.725166,-22.024494,-26.561665,-22.549305,-19.29438,-20.645449,-16.971516,-17.896254,-15.116167,-18.472046,-22.499168,-19.395641,-20.277473,-23.41399,-24.801561,-25.197256,-30.246368,-31.540527,-28.215675,-26.961613,-30.291794,-33.804092,-34.360256,-34.804626,-32.724026,-35.246246,-35.633865,-37.041542,-37.278233,-37.728622,-40.91509,-44.55017,-68.66667,-80.0,-80.0,-252.14261,116.65831,-90.83655,21.516819,-57.686687,35.024513,-35.895947,14.991487,-31.61185,-0.7654097,-15.306147,-11.46983,-1.5339129,52.623,2
-37.367313,-25.102722,-23.157885,-19.431696,-21.206024,-20.640757,-22.324884,-19.450027,-19.956715,-20.943027,-20.990559,-17.126244,-17.8385,-16.502108,-19.26746,-16.21925,-12.976154,-14.7486725,-19.43431,-22.80505,-27.9071,-29.896832,-30.250637,-28.073357,-28.376884,-30.254532,-33.67471,-32.972614,-34.305553,-35.676174,-35.840034,-36.017605,-36.236877,-37.059704,-37.5002,-38.812847,-43.36865,-64.039764,-80.0,-80.0,-245.43776,119.09064,-92.17682,15.679295,-54.762833,41.390717,-38.723957,5.4607606,-37.04621,12.007505,-9.583357,-14.955179,-9.707775,52.65,2
-31.84077,-29.532352,-24.140537,-18.932835,-19.190842,-15.891112,-14.082721,-17.172762,-10.383064,-15.430064,-12.635072,-9.543968,-17.291653,-18.095703,-17.440609,-21.4411,-20.945343,-24.522495,-25.065418,-26.337914,-28.169369,-29.24659,-29.12461,-30.60532,-30.822124,-32.048492,-35.23519,-36.86607,-36.660168,-40.84641,-39.939556,-38.59911,-39.12396,-40.142094,-40.314407,-42.191063,-46.807987,-70.28488,-80.0,-80.0,-249.6871,144.68994,-80.08256,11.887313,-63.85914,15.987281,-41.330563,18.83741,-28.552,3.7652957,-8.752054,-9.454756,-1.8535045,52.677,2
-32.414917,-20.464336,-20.762058,-17.600899,-21.830027,-22.76223,-21.224888,-26.510536,-22.062344,-19.302525,-17.68916,-11.8842535,-18.318214,-19.738474,-17.705685,-18.592262,-19.8297,-17.765661,-21.56758,-23.93644,-21.581902,-28.123066,-27.94711,-26.985977,-30.748745,-32.946167,-32.111275,-31.816025,-30.475124,-32.48012,-33.903637,-35.453724,-36.00143,-35.621872,-36.22168,-39.00531,-46.09444,-70.414314,-80.0,-80.0,-240.17984,119.545654,-91.751686,26.648129,-55.406227,41.32422,-36.087402,17.426128,-23.143875,1.3328639,-20.200953,-13.978365,-9.381258,52.704,2
-33.329933,-21.724586,-24.451984,-23.269098,-19.993034,-18.52562,-18.122814,-20.181873,-17.76177,-20.698654,-20.31091,-15.751438,-18.011505,-17.888733,-16.604042,-21.47227,-20.652729,-22.151005,-25.745699,-24.38572,-23.743011,-25.703262,-25.336788,-27.715942,-29.962421,-31.325657,-30.600136,-31.532734,-33.597103,-34.76353,-35.27668,-36.44371,-39.037014,-38.9587,-37.62511,-41.798435,-44.23339,-57.98911,-80.0,-80.0,-240.32649,123.60164,-84.869194,27.435787,-53.77156,25.305882,-36.18042,18.324043,-28.394367,4.0086346,-15.190034,5.4473133,-0.29921323,52.731,2
-37.90906,-32.31812,-29.086243,-19.941093,-15.464372,-18.371721,-13.843665,-14.930293,-13.6733,-16.273087,-16.977793,-17.037874,-19.245132,-19.474947,-20.828152,-18.71235,-15.688343,-20.63102,-24.116505,-23.682278,-26.617966,-28.916199,-30.246742,-28.586433,-29.491726,-30.787106,-31.712082,-29.35147,-32.06434,-33.01855,-33.534435,-36.827465,-36.79287,-37.262196,-37.535233,-40.33651,-45.14589,-71.985146,-80.0,-80.0,-239.13402,126.279,-88.39014,21.327751,-70.480255,21.738285,-46.648914,4.2706347,-28.776382,9.973488,-8.398056,-3.5238476,-0.72804964,52.758,2
-30.538002,-20.837723,-18.057005,-19.087734,-26.506165,-21.15696,-17.461744,-23.627258,-16.606073,-9.589028,-3.5445132,-1.2625942,-7.8169003,-17.289492,-18.346508,-14.943483,-13.195179,-19.975544,-20.957474,-22.138206,-27.379887,-29.699902,-30.214256,-26.016293,-26.934425,-29.086758,-28.305397,-31.259037,-32.384945,-33.97294,-35.041744,-34.763134,-36.290577,-37.371395,-38.18236,-41.76705,-46.13821,-76.74392,-80.0,-80.0,-222.45366,139.79163,-95.728745,13.450629,-71.632744,34.680492,-19.343042,28.76955,-16.221577,10.458472,-16.74276,-28.08955,-13.000685,52.785,2
-30.057487,-27.693542,-21.21154,-17.264975,-19.648891,-18.151342,-16.552422,-17.749748,-23.518103,-22.70169,-20.14431,-17.660881,-16.286541,-19.86658,-19.81454,-23.052017,-21.616894,-23.846542,-25.534454,-26.65797,-26.722916,-29.644814,-27.901508,-30.56617,-31.114998,-32.672844,-32.530678,-30.912369,-32.940704,-35.041195,-37.011543,-35.29328,-39.173725,-39.730583,-38.951218,-42.084404,-47.46842,-71.95777,-80.0,-80.0,-252.01942,130.21095,-79.67952,30.069519,-56.77183,28.782887,-34.73754,12.042736,-28.7602,-0.53276366,-16.191685,-4.3235173,2.330814,52.812,2
-33.84735,-21.22903,-21.859444,-12.912898,-16.117727,-23.500114,-20.954815,-13.28751,-15.517905,-17.370407,-21.6098,-18.145037,-19.22002,-15.470372,-17.778606,-18.903473,-18.224983,-18.171278,-21.29723,-24.283875,-25.690853,-25.729366,-25.613937,-24.969177,-29.630375,-33.93535,-28.611126,-31.164337,-32.197266,-32.873688,-32.545223,-36.34665,-35.350716,-35.646362,-35.514915,-38.269833,-41.13696,-61.540173,-80.0,-80.0,-228.36679,124.58686,-82.92343,25.67706,-55.629128,33.68584,-43.73932,13.826574,-31.922909,6.764881,-14.115583,-2.165722,-11.759722,52.839,2
-30.401852,-23.220055,-20.854431,-18.44014,-23.390766,-18.541935,-16.773968,-15.65056,-20.286537,-18.846832,-18.872715,-18.453003,-14.422816,-15.228459,-19.307705,-20.89156,-19.513689,-22.895016,-26.703304,-24.87851,-26.613022,-29.060452,-26.939796,-28.764065,-29.760143,-30.255428,-28.659904,-29.294464,-30.362068,-31.053135,-33.731373,-31.817978,-33.295765,-35.43189,-37.735104,-38.349648,-45.956863,-61.390476,-80.0,-80.0,-232.33481,120.30516,-80.37715,31.933193,-65.88512,34.12754,-33.029568,16.343584,-28.922684,3.524411,-13.123007,-1.52053,-0.13009554,52.866,2
-36.300774,-24.245384,-23.60913,-19.938868,-25.670017,-24.614746,-21.96191,-16.00512,-13.772846,-14.658469,-18.529795,-13.620077,-15.32338,-14.58312,-18.25166,-20.098616,-18.977196,-18.677048,-22.447063,-22.703419,-24.712997,-29.09768,-26.887177,-25.894226,-27.851341,-31.126911,-30.416878,-33.8801,-34.83341,-35.940475,-36.044617,-36.010048,-35.496788,-34.708675,-38.51471,-41.813732,-46.274494,-66.62673,-80.0,-80.0,-239.98985,125.107254,-95.91666,16.97387,-62.38942,29.775572,-36.668457,22.501118,-23.575405,6.8488708,-6.8984556,-11.805735,-1.8596203,52.893,2
-35.38372,-20.54115,-22.055664,-25.98138,-24.26117,-20.912529,-16.537558,-13.612247,-16.624481,-19.856808,-18.530449,-17.181232,-23.517471,-21.30806,-17.966618,-15.183565,-17.471594,-17.304026,-20.022842,-19.907585,-19.243267,-25.073425,-24.396423,-27.0126,-25.783009,-29.443188,-27.292175,-28.920223,-30.483757,-34.34434,-37.890137,-36.685246,-33.834225,-35.770016,-35.057827,-38.622303,-44.229614,-73.47778,-80.0,-80.0,-231.1636,119.49829,-98.88393,30.052029,-52.430298,27.40253,-47.127014,12.699018,-26.744186,19.821583,-3.3015745,-4.1254597,2.4442136,52.92,2
-31.4012,-19.682945,-22.263186,-17.971107,-20.422344,-18.842228,-15.408918,-16.84412,-17.613487,-21.870724,-15.360918,-10.088292,-11.71337,-9.880653,-11.323653,-15.354689,-14.760686,-18.539623,-21.16829,-23.326416,-23.728756,-25.491411,-27.482292,-28.234715,-27.533379,-30.707882,-29.713768,-30.46785,-35.253857,-34.96617,-34.48737,-36.030624,-37.02477,-37.770733,-39.40737,-40.272907,-44.558308,-80.0,-80.0,-80.0,-224.68303,138.16745,-97.70392,14.997285,-57.095467,38.926117,-28.128748,17.820776,-31.770813,-0.98948133,-11.588036,-2.7418666,3.8924458,52.947,2
-36.033142,-23.597187,-23.983112,-17.42268,-22.974031,-29.546158,-22.384476,-20.502972,-19.936283,-26.264072,-20.72522,-19.385885,-18.775246,-17.431442,-18.782383,-20.116516,-17.060532,-18.753935,-21.920067,-24.43977,-26.38052,-25.508152,-28.127575,-24.371016,-24.314041,-32.427265,-28.756165,-30.852066,-31.567383,-33.49079,-36.262894,-36.273647,-38.169876,-37.62865,-38.038452,-41.226826,-45.926807,-80.0,-80.0,-80.0,-248.59706,114.66993,-97.44787,32.512585,-49.195446,36.459644,-30.699886,14.074924,-30.147926,4.979118,-9.552748,-6.6584377,-4.853708,52.974,2
-31.843872,-19.46209,-18.156475,-13.587181,-14.300732,-13.528222,-19.285116,-16.00167,-13.005545,-13.936488,-14.651218,-19.1906,-16.593283,-18.294453,-18.910496,-22.890152,-21.244637,-21.459118,-25.219799,-28.407547,-27.408543,-24.567163,-23.751259,-24.690815,-26.500038,-28.256,-29.370914,-29.6305,-32.364605,-33.13615,-35.160233,-38.232388,-39.305706,-41.000267,-40.507996,-42.481487,-44.3282,-61.504047,-80.0,-80.0,-231.57774,139.99149,-81.66744,37.41655,-61.207535,11.1598215,-36.25811,12.984602,-31.215996,0.12188804,-15.809662,-7.384103,-14.543033,53.001,2
-28.26112,-16.187223,-12.560756,-11.734908,-18.164755,-17.83788,-16.766062,-17.541973,-17.614109,-13.775089,-14.562058,-12.713028,-14.949326,-18.725807,-19.168621,-23.332241,-22.629494,-22.601994,-18.818542,-24.488976,-25.313038,-29.390541,-26.841633,-26.145184,-26.755524,-23.783184,-24.880775,-29.850582,-35.681065,-34.625145,-36.65182,-36.11504,-36.748276,-36.80383,-36.936226,-40.13393,-46.416855,-57.963886,-80.0,-80.0,-221.81593,138.57143,-74.86064,35.747856,-57.548164,22.57087,-30.516394,24.273113,-30.666286,9.670752,-21.60469,-21.567146,-6.3240266,53.028,2
-33.935894,-21.226412,-12.847073,-11.409633,-20.934874,-23.031288,-18.848076,-18.126339,-17.79955,-15.674161,-16.393784,-14.398617,-13.6824255,-14.75495,-15.686762,-17.930344,-15.152691,-18.038935,-22.230955,-24.179184,-24.177658,-28.174599,-25.00869,-27.588451,-32.11908,-30.436447,-36.17616,-34.86004,-33.385197,-34.069283,-34.855274,-34.21315,-36.013264,-37.62369,-37.910366,-39.027935,-41.340485,-76.090645,-80.0,-80.0,-229.20035,137.10284,-84.63228,20.072857,-53.77469,40.36649,-38.99276,17.221941,-27.823494,-1.7576267,-15.403026,-9.528069,-14.09483,53.055,2
-36.967327,-26.434044,-20.26419,-24.79609,-21.72406,-19.631208,-20.860855,-20.765396,-24.37421,-22.531425,-21.409113,-19.259024,-19.78402,-17.548603,-19.03896,-19.744999,-20.856339,-22.981459,-21.18858,-24.636652,-25.911654,-26.430943,-27.662827,-26.165012,-28.759491,-31.961231,-29.8311,-28.425655,-33.4728,-34.610844,-34.604218,-34.667892,-35.31689,-35.1017,-34.77921,-38.082836,-41.656536,-75.44356,-80.0,-80.0,-245.05693,110.55714,-90.64717,29.828884,-55.2536,35.573242,-39.810608,17.110163,-33.76551,2.116195,-15.149353,-6.643669,1.9032,53.082,2
-26.841946,-19.161282,-21.71131,-15.035196,-18.18785,-14.74645,-15.494267,-18.346409,-19.547604,-14.394299,-20.390394,-17.875675,-18.186428,-19.688334,-22.90751,-19.295696,-20.084402,-22.587578,-27.556335,-28.731441,-26.74324,-28.974262,-27.564,-27.58313,-29.615791,-31.280056,-34.374447,-32.579475,-32.494724,-31.51944,-34.676346,-36.5045,-36.501823,-34.924232,-34.9269,-38.620197,-40.38613,-55.72321,-80.0,-80.0,-241.79866,121.51038,-71.22515,30.182415,-61.125526,28.876638,-40.15322,20.227985,-31.538317,5.31207,-12.552372,-0.58342737,-12.474943,53.109,2
-35.01487,-27.286346,-19.466022,-18.246693,-24.817024,-23.912228,-21.271183,-24.144022,-14.178686,-15.555156,-19.999443,-13.258164,-11.6787195,-13.686399,-18.748589,-16.246298,-15.98461,-21.299994,-19.796154,-19.427364,-22.068245,-23.523415,-21.988312,-23.65263,-26.065132,-29.413261,-30.635078,-26.623898,-26.569927,-28.060532,-32.28807,-32.861633,-36.470486,-38.635925,-39.498165,-38.928955,-44.027695,-66.500336,-80.0,-80.0,-226.50475,114.97639,-109.247604,28.398396,-60.07668,34.134693,-28.09206,19.961975,-18.926441,-1.0047349,-19.578348,-3.320671,-11.529325,53.136,2
