Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,timestamp,class_id
-20.491768,-12.488938,-10.697804,-8.304199,-4.831237,-3.3785,-9.631495,-11.322437,-16.108362,-21.638672,-17.874722,-20.63449,-14.550156,-21.685349,-23.220232,-24.805956,-25.185078,-22.696217,-28.194632,-33.449768,-31.966885,-35.46952,-37.49798,-39.593445,-42.343437,-45.16039,-48.677605,-48.68674,-52.01112,-55.02665,-57.86554,-59.78386,-65.804596,-68.28888,-72.16239,-80.0,-80.0,-80.0,-80.0,-80.0,-203.25531,244.47437,-55.986977,10.558964,-12.840479,-13.641756,-15.450856,-27.825878,-16.450434,-22.93296,-12.061131,-10.595172,-5.9244165,-0.73752743,-2.2962356,-8.330866,-14.508934,-7.578636,-3.5063746,-2.2508953,-7.0277653,-10.143604,-8.7585125,-5.1134043,-8.2778425,-10.840143,-1.743231,-2.496608,-1.3045306,-4.488776,17.88,0
-21.836208,-11.299294,-9.477178,-7.756749,-3.4011154,-3.3086777,-5.4988337,-10.957844,-10.550621,-18.099161,-15.336542,-17.482414,-20.983223,-20.430656,-25.830236,-23.084906,-24.217785,-24.042988,-28.502607,-31.944733,-33.76278,-33.383793,-37.7296,-41.06119,-45.585114,-45.505535,-46.499916,-47.391037,-49.369072,-54.938194,-58.05059,-59.935173,-67.37543,-67.066696,-72.348206,-80.0,-80.0,-80.0,-80.0,-80.0,-198.07893,249.76962,-55.35605,7.2827487,-20.289371,-20.831955,-20.631704,-34.44644,-13.880129,-16.472378,-14.491587,-11.070123,-9.576916,-11.318837,-3.3894043,-4.0936155,-14.41899,-10.491812,-6.552513,-5.5650654,-10.696327,-7.40695,-7.243782,-7.6308703,-7.1437025,-10.187052,-2.5211434,-7.215277,-1.5486021,2.5436835,17.91,0
-23.620289,-14.193215,-12.124113,-10.100736,-3.7490292,-4.7063656,-12.924358,-14.929362,-11.932616,-19.046999,-15.5512495,-19.946661,-19.527418,-21.119741,-22.855036,-21.89012,-25.670265,-27.445711,-31.913712,-32.742516,-30.90838,-34.198013,-37.929672,-41.074,-42.679546,-45.49893,-45.56482,-46.69468,-50.37419,-56.27854,-55.778595,-59.520363,-65.98598,-68.65716,-75.82171,-80.0,-80.0,-80.0,-80.0,-80.0,-207.0028,240.81122,-59.714317,8.997531,-18.57288,-17.264637,-9.056936,-25.275936,-12.517799,-20.421963,-11.266615,-7.471035,-7.3272467,-9.122301,-8.004825,3.7721236,-3.1368067,-4.195284,-1.233713,-4.854595,-6.356062,-8.490795,-12.438636,-9.357528,-8.712645,-15.694714,-4.675687,-2.858171,-4.6607966,3.6942487,17.94,0
-23.190302,-9.28792,-7.3413267,-10.11526,-9.738247,-13.94526,-14.147377,-14.030565,-15.713158,-16.60945,-14.441725,-20.689404,-21.832512,-20.580217,-18.974457,-23.635935,-26.764101,-27.844355,-30.084076,-31.636335,-32.14109,-36.286854,-39.158947,-41.31566,-45.260017,-48.083298,-49.98623,-50.1864,-53.713715,-57.89685,-59.146935,-63.583427,-68.51126,-69.46586,-76.96576,-80.0,-80.0,-80.0,-80.0,-80.0,-214.99188,248.92091,-56.693913,1.5950346,-7.6878967,-11.768908,-5.260415,-18.447155,-6.061577,-13.934727,-11.196644,-7.6499605,-12.281561,-15.889199,-14.13528,-6.8321915,-6.603823,-5.270606,-9.927975,-12.03834,-9.1284485,-5.8338757,-3.3077788,-1.4852076,-0.33011192,-10.211851,-6.756119,-2.566515,-4.8377237,0.5588815,17.97,0
-25.215832,-14.63266,-11.042748,-10.87159,-11.572399,-10.47804,-10.677725,-14.49698,-18.27359,-19.802055,-18.932869,-22.963423,-19.345575,-23.559435,-24.104223,-24.671366,-26.378906,-28.113232,-29.419342,-32.27717,-33.38235,-35.178642,-36.10583,-40.63073,-44.505337,-47.229317,-49.902496,-51.598892,-53.039276,-56.36891,-60.788963,-64.76182,-69.42071,-71.66366,-75.2492,-80.0,-80.0,-80.0,-80.0,-80.0,-222.04425,240.72105,-58.434433,6.9530635,-4.315789,-16.504553,-12.971943,-26.244457,-10.874432,-14.307932,-9.465952,-3.0400615,-9.734312,-10.601591,-7.0207596,-7.4999557,-8.283722,-6.384325,-7.371998,-7.0306587,-8.862181,-6.052821,-1.452901,-1.7941048,-1.6548249,-1.7130392,-2.384894,-6.990157,-4.704215,-0.86127055,18.0,0
-19.753395,-12.876667,-11.907996,-9.957191,-9.150773,-13.438157,-9.674553,-14.153045,-15.692519,-16.52586,-15.98692,-17.526854,-15.695134,-21.739368,-22.55725,-26.281605,-26.18661,-29.25276,-31.438978,-35.5664,-34.38803,-33.57973,-35.517986,-41.77559,-47.765793,-46.797016,-48.613747,-52.50692,-54.239143,-59.06334,-59.197548,-61.857056,-65.94605,-68.67917,-73.026764,-80.0,-80.0,-80.0,-80.0,-80.0,-214.74452,245.46329,-54.028656,-1.3205224,-15.967303,-14.438194,-9.333393,-11.002798,-6.174206,-20.471241,-10.400812,-8.5494995,-9.365286,-11.891043,-8.470219,-3.1471395,-14.177475,-11.875109,-1.8551242,-3.8812222,-9.210364,-4.0591884,-1.598036,-5.627312,-6.4239044,-5.587874,-6.1455107,-9.716697,-7.0462823,-6.7485027,18.03,0
-25.101425,-14.329878,-16.392353,-10.42712,-10.287563,-8.250252,-11.072525,-19.920233,-17.450659,-16.147278,-13.932569,-16.059002,-19.857445,-22.444916,-25.067472,-26.59565,-27.006218,-27.183802,-27.408516,-31.545454,-33.132442,-34.067753,-38.53215,-41.522484,-42.685295,-46.095116,-49.686417,-50.779068,-53.962715,-57.668854,-61.971443,-66.351295,-70.285805,-72.20389,-76.206566,-80.0,-80.0,-80.0,-80.0,-80.0,-220.9372,243.08414,-66.0251,-3.2533312,-10.439274,-23.637901,-8.519261,-19.186787,-8.067472,-15.824018,-20.930132,-14.243173,-10.705835,-3.1825843,0.111258745,-2.5663342,-5.066757,-6.2857533,-9.269926,-9.042051,-10.931884,-10.726465,-5.7268963,-5.538967,-7.027155,-6.063918,-0.37744898,-2.37948,-6.3785496,-3.3731182,18.06,0
-22.223839,-13.7235775,-15.134226,-9.608979,-7.92006,-7.6212654,-11.047399,-14.8824215,-15.228388,-21.013887,-16.020884,-16.692703,-16.163303,-24.047646,-26.435658,-25.567917,-28.75395,-28.140266,-32.560944,-34.127625,-35.33239,-35.874504,-37.70859,-39.83876,-43.736595,-47.99535,-48.813507,-51.09497,-53.894974,-56.36773,-60.988136,-64.41863,-68.83399,-70.04628,-74.01371,-80.0,-80.0,-80.0,-80.0,-80.0,-221.11804,242.0396,-55.682606,2.202627,-16.465145,-23.573383,-9.984621,-18.544006,-13.195038,-21.762615,-16.84367,-9.860111,-9.038332,-4.6828976,1.5063479,-3.752429,-11.515675,-10.541861,-9.808756,-5.301195,-4.0060654,-4.492193,-10.019069,-12.499817,-8.425884,-10.265528,-6.3187194,-4.691143,-6.2238674,-3.7197802,18.09,0
-21.392635,-12.872063,-8.170996,-5.0061245,-4.5281143,-8.603476,-11.166009,-14.541729,-16.91235,-17.858791,-16.732273,-20.264368,-19.24294,-23.225021,-19.613785,-24.502716,-26.78483,-27.264696,-30.769478,-31.177174,-30.647797,-31.790646,-36.424706,-37.45066,-41.32811,-44.927223,-47.792885,-50.82147,-54.026794,-56.221977,-60.450058,-66.14405,-67.95666,-72.25896,-78.601036,-80.0,-80.0,-80.0,-80.0,-80.0,-208.7297,250.40591,-60.731186,8.568544,-5.999959,-24.547195,-10.101931,-22.0308,-16.796093,-25.060738,-18.491495,-11.440683,-13.490068,-10.759069,-9.639582,-5.2095747,-5.9744396,-6.608274,-9.234541,-7.3606243,-5.4203253,-7.7942414,-2.896977,-4.174427,-5.180109,-9.041802,-9.7410555,-0.55633783,-5.8963666,-8.000692,18.12,0
-25.827618,-16.376316,-10.668028,-7.813509,-2.2016354,-5.016221,-11.920168,-13.833296,-15.743881,-18.264166,-15.685983,-17.259956,-19.319988,-23.123625,-17.142464,-24.723919,-25.595882,-26.931622,-30.937702,-33.13708,-30.710392,-31.48386,-35.0066,-37.25582,-41.909256,-45.825394,-47.899406,-50.545975,-54.181725,-55.67028,-59.20498,-64.29084,-69.080284,-70.78005,-72.51006,-80.0,-80.0,-80.0,-80.0,-80.0,-208.54181,245.17001,-64.253525,2.7313151,-13.230707,-27.71873,-15.814902,-22.713741,-19.30326,-28.57214,-19.935871,-10.48531,-15.501883,-13.426994,-4.6861916,-3.8582962,-4.6391344,-7.9735527,-7.43744,-5.7166243,-9.033475,-4.0775747,-5.5043507,-5.6986485,-9.36088,-15.748507,-8.857651,-2.7197683,-0.526212,-4.5971565,18.15,0
-27.530586,-13.953928,-13.078081,-11.090277,-8.5382185,-11.1744795,-11.801641,-16.750887,-14.752627,-15.936577,-19.11754,-19.287663,-22.309921,-23.681673,-21.39912,-24.645103,-26.286692,-27.112494,-28.839924,-31.783884,-33.50232,-32.813854,-34.796547,-37.54783,-43.11132,-45.094017,-48.26249,-50.989143,-53.603813,-54.790565,-57.48993,-62.304237,-65.77701,-71.213585,-74.693214,-80.0,-80.0,-80.0,-80.0,-80.0,-213.41283,238.04405,-65.525635,6.300673,-9.718045,-18.34243,-11.585492,-20.35082,-9.00726,-20.186192,-9.585371,-7.668874,-15.676689,-8.792638,-5.1549625,-3.3688636,-5.1608496,-4.678939,-3.9742663,-6.7822466,-9.072952,-4.33799,-3.2941618,-8.975482,-7.9803085,-5.5567503,-1.8993793,1.2937207,-0.811622,-4.663463,18.18,0
-22.422827,-13.42742,-10.359293,-8.005697,-7.102648,-9.665414,-11.074534,-11.914121,-15.306482,-17.727829,-19.375721,-16.614159,-18.519499,-24.877,-24.329441,-25.555517,-25.883837,-27.466959,-29.976612,-30.640686,-32.119846,-34.618225,-34.1267,-34.69789,-41.97275,-45.55513,-47.800148,-50.77443,-53.053825,-53.812256,-56.00454,-60.35556,-65.12413,-70.50521,-73.185745,-80.0,-80.0,-80.0,-80.0,-80.0,-206.32306,242.1765,-61.39669,9.067093,-14.111846,-22.432579,-14.807636,-21.15355,-11.162502,-22.663027,-11.7348585,-10.479883,-15.652472,-6.7572527,-4.284008,-8.941881,-10.885059,-8.918404,-7.5755844,-3.1442194,-2.560199,-2.1117234,-7.74515,-10.160635,-4.3849087,-8.738102,-8.376772,-1.4963558,-1.9396377,-8.077961,18.21,0
-21.365171,-13.497164,-11.853426,-9.444572,-5.1355505,-9.638277,-6.0483217,-16.634281,-14.588776,-16.70492,-15.418106,-16.801708,-16.690535,-20.838112,-21.1031,-24.04932,-25.25941,-27.728004,-30.608479,-33.365585,-34.55613,-34.016487,-35.647293,-37.81775,-41.711456,-46.258163,-48.376465,-50.05887,-53.71762,-56.197403,-58.10723,-62.758698,-65.77131,-71.75392,-73.97244,-80.0,-80.0,-80.0,-80.0,-80.0,-206.48584,247.46198,-60.574165,2.547486,-15.972385,-19.905867,-7.6705627,-18.274755,-13.202421,-23.06324,-12.099424,-9.37134,-13.193247,-5.92763,-2.618985,-2.964129,-8.201885,-6.756768,-4.416622,-6.9165373,-6.90872,-7.3032484,-7.664976,-5.2471905,-4.4945354,-4.399321,-3.223661,-2.5915787,-4.963338,-6.0964584,18.24,0
-21.806591,-13.683863,-10.713338,-10.0842495,-6.740484,-7.918165,-7.6016912,-16.579048,-15.276547,-20.101397,-16.731384,-15.292664,-17.593071,-24.071947,-22.842258,-25.044592,-30.549772,-30.76624,-31.334362,-35.087837,-32.90326,-34.072735,-37.87377,-38.963997,-42.880318,-45.477585,-47.176575,-48.039627,-51.236313,-54.21174,-56.87182,-62.95025,-65.415695,-69.82877,-76.35636,-80.0,-80.0,-80.0,-80.0,-80.0,-212.1037,241.88132,-55.42489,10.443392,-19.840195,-21.655392,-6.946911,-21.141201,-11.1743355,-24.658224,-17.1684,-9.324263,-8.3231535,-4.2761474,-3.8838282,-1.1532421,-9.532699,-9.676397,-9.893518,-9.656494,-5.5853906,-6.9281073,-4.757696,-8.671375,-10.24584,-8.628792,-1.7254202,3.4698448,-5.715227,-3.9215827,18.27,0
-25.435772,-14.772252,-11.612145,-10.313044,-10.933535,-12.66987,-8.357593,-13.83536,-17.847752,-17.6461,-15.645502,-17.838041,-18.121832,-24.691559,-25.667694,-26.895195,-29.938349,-27.91452,-30.681576,-33.504578,-34.768288,-34.40502,-36.575584,-38.43981,-40.304775,-44.11422,-47.342773,-49.29602,-52.075012,-53.700928,-57.4525,-61.31093,-64.336426,-68.40339,-71.5857,-80.0,-80.0,-80.0,-80.0,-80.0,-211.74203,233.61797,-58.430374,10.943047,-20.7286,-21.469223,-10.41428,-14.122431,-7.468606,-19.383121,-12.074451,-13.021464,-10.343536,-4.813,-3.2870328,-7.8062096,-12.828352,-10.899774,-11.265317,-6.631178,-6.0383167,-3.5240939,-0.88016105,-2.3150797,-3.2633739,-3.7585518,-1.5649619,-3.9334428,-7.446948,-7.307215,18.3,0
-30.681274,-12.529896,-13.354664,-9.048757,-6.6628532,-9.187508,-10.199323,-14.402645,-15.713264,-16.560371,-17.41494,-16.300205,-21.338907,-21.925068,-20.436548,-28.043987,-27.849298,-28.276112,-32.70715,-32.120728,-33.306465,-36.549614,-38.65276,-39.30851,-39.98246,-43.184784,-46.641457,-47.83281,-51.093925,-53.035957,-55.800995,-62.30928,-63.480583,-69.28914,-73.93556,-80.0,-80.0,-80.0,-80.0,-80.0,-209.77658,235.13391,-61.172554,9.572371,-24.482725,-23.302132,-11.159388,-25.401978,-13.494545,-22.340681,-14.810301,-13.792278,-10.52156,-5.044283,-8.184855,-6.1925764,-6.8945565,-6.3823986,-10.51003,-6.391404,-5.360503,-8.087677,-3.6909971,-4.7339106,-5.1669807,-10.490675,-7.8366127,0.63431084,-0.65003586,-1.4350996,18.33,0
-24.743185,-15.608786,-11.208459,-9.66056,-6.1842775,-9.353151,-9.052249,-14.518816,-16.792614,-21.119125,-16.88307,-14.095572,-17.204052,-25.615604,-23.835339,-25.742048,-28.424942,-26.967186,-32.207016,-32.0733,-30.827343,-36.422104,-36.84781,-37.41881,-39.718643,-42.52733,-43.87049,-46.506783,-50.91922,-50.55777,-52.78058,-59.796036,-62.382957,-67.74793,-70.661446,-77.798935,-80.0,-80.0,-80.0,-80.0,-201.1766,232.11032,-59.32364,17.133678,-24.338293,-17.499695,-9.425412,-21.00122,-10.792253,-21.462788,-13.889427,-14.38765,-8.663691,-1.9895973,-3.1270614,-4.4253397,-8.159338,-13.531546,-11.496962,-1.6922987,-1.3410845,1.106385,-3.914248,-6.134345,-4.238026,-12.062682,-6.4699464,4.1752796,0.49988753,-7.209325,18.36,0
-25.813313,-13.813188,-9.270578,-9.06489,-5.5600796,-8.687477,-9.019196,-10.3934965,-17.289368,-19.76382,-16.667688,-17.0094,-18.161106,-24.361132,-24.162443,-23.67953,-27.547237,-26.879215,-31.31113,-33.557304,-34.702217,-34.36538,-37.387733,-39.459923,-40.080048,-41.47013,-45.084587,-46.980705,-51.861267,-52.089645,-55.34014,-60.64715,-64.11374,-68.52181,-73.15076,-80.0,-80.0,-80.0,-80.0,-80.0,-202.50804,239.68213,-58.032547,14.734507,-20.776993,-19.365967,-8.669149,-23.87667,-13.19482,-20.331795,-11.197559,-11.018195,-8.272075,-1.7923337,-2.8510468,-4.02946,-11.010864,-13.315695,-10.037657,-3.4832306,-5.004489,-1.2855637,0.6196462,-4.6655064,-4.721573,-9.020906,-3.9141202,-2.272299,-6.792902,-1.7662079,18.39,0
-27.117159,-11.878443,-9.664432,-6.31999,-9.956221,-12.754944,-11.983564,-14.545752,-15.96356,-20.62243,-16.501917,-20.97614,-19.800703,-22.511358,-25.619616,-21.175152,-28.003876,-26.787897,-32.467422,-31.920227,-32.747677,-34.687733,-39.038795,-40.070736,-41.538002,-42.82573,-45.439392,-45.345814,-51.616966,-52.858696,-56.05224,-61.428818,-64.555214,-69.41662,-73.89863,-80.0,-80.0,-80.0,-80.0,-80.0,-211.33792,232.56982,-61.03663,13.725629,-18.976494,-17.142553,-6.8952475,-25.741796,-14.223942,-21.690125,-14.714915,-11.927481,-11.75889,-10.957331,-12.012985,-7.235988,-10.211287,-11.315117,-8.831203,-2.670711,-1.5863956,-3.6567292,-4.102605,-4.0082817,-2.935594,-7.036324,-3.745209,-1.35682,-7.650624,-5.3045683,18.42,0
-31.5081,-16.782486,-9.874315,-6.1980257,-6.639682,-5.521633,-7.431349,-15.234188,-19.009077,-19.305765,-16.788599,-19.693409,-22.231163,-26.85135,-24.054539,-28.594276,-31.883287,-27.6441,-30.378433,-32.61892,-33.406624,-35.372078,-37.436333,-40.044678,-39.506866,-42.413628,-44.241425,-47.1215,-52.309708,-52.69625,-60.325813,-64.03039,-66.06932,-71.67989,-72.903755,-80.0,-80.0,-80.0,-80.0,-80.0,-215.72993,235.35129,-58.595978,16.051394,-16.788227,-30.612144,-13.182569,-27.251781,-17.189823,-19.00845,-20.04711,-14.581437,-8.0200815,-3.997651,-2.1369162,-1.7676858,-3.938806,-6.671139,-7.270312,-6.2398577,-6.849359,-1.3646356,3.1083634,0.048223197,-5.0064,-5.4416213,-3.2409601,2.636417,-0.40901524,-9.461423,18.45,0
-25.224045,-13.06701,-12.12613,-9.415079,-4.9626064,-9.815296,-12.825427,-14.941993,-14.537259,-20.48132,-20.318516,-18.5908,-18.939478,-24.964367,-26.710846,-28.338438,-29.319098,-29.309143,-32.8127,-31.836435,-32.83352,-33.45663,-35.992115,-39.28655,-40.61712,-41.526955,-44.51606,-47.95989,-53.83905,-54.645157,-61.202316,-64.61065,-67.46864,-71.10697,-72.97811,-80.0,-80.0,-80.0,-80.0,-80.0,-214.05801,239.17297,-56.573322,17.83769,-10.6192665,-26.934042,-7.756502,-17.919912,-15.674664,-18.377472,-14.717609,-10.179291,-5.287656,-6.884077,-6.223982,-4.388335,-8.530779,-8.576897,-2.0197577,3.9512432,-2.8879955,-6.137677,-7.258018,-11.569698,-9.405642,-7.5292616,-5.854249,0.8692569,1.7759222,-3.7535949,18.48,0
-26.550035,-11.522872,-9.064959,-9.885773,-11.0262985,-11.810035,-10.284594,-13.812874,-19.360243,-20.574102,-18.23644,-22.469296,-21.997938,-23.881786,-24.285334,-27.5788,-29.79734,-30.598476,-31.460743,-32.14321,-33.498047,-34.25025,-37.182976,-38.627613,-39.820023,-41.436005,-44.020218,-47.342636,-52.196716,-57.393288,-59.73253,-64.628494,-67.80726,-71.415855,-76.13017,-80.0,-80.0,-80.0,-80.0,-80.0,-218.24136,235.3844,-62.159565,16.691883,-8.8711195,-25.778292,-4.0907755,-19.192907,-14.121048,-15.416531,-13.367605,-11.392925,-6.3012543,-6.9021773,-12.222937,-7.1184635,-10.7344,-11.695148,-11.199909,-10.971409,-6.9145365,-4.321185,-1.4187764,-1.3966597,-1.9175928,-5.350659,-4.893084,-4.4878025,-5.6730433,-0.32878673,18.51,0
-18.679188,-11.152081,-12.100884,-11.244048,-7.1946316,-10.319164,-10.934555,-16.198832,-16.597979,-19.884153,-21.43887,-17.127556,-19.506868,-23.780973,-23.402367,-26.039448,-30.246841,-29.027866,-33.23065,-33.585503,-33.875183,-35.616856,-38.087997,-39.75254,-41.878674,-43.674553,-48.48855,-49.966774,-53.421394,-57.29949,-58.943993,-62.164856,-69.05988,-73.265816,-76.051636,-80.0,-80.0,-80.0,-80.0,-80.0,-219.4337,241.8221,-55.144333,11.469523,-11.524285,-21.533646,-4.9882793,-20.055294,-13.354862,-21.513699,-13.015005,-7.464953,-9.922611,-3.9984953,-8.666164,-5.985406,-7.668999,-12.175686,-7.1014547,-7.1307163,-6.838745,-7.613261,-9.317068,-6.9558907,-12.087467,-11.885557,-3.8313396,-3.4852319,-2.4623322,-6.093288,18.54,0
-22.14897,-14.331436,-9.815029,-8.84932,-6.717535,-9.997303,-12.637819,-16.849812,-18.161358,-18.706432,-19.213482,-19.862303,-21.40135,-21.240023,-22.744097,-25.849266,-29.56092,-28.166046,-31.55945,-34.25618,-34.90779,-37.522873,-39.156708,-39.385277,-42.881382,-46.013336,-48.109497,-47.75031,-52.085407,-55.518166,-60.82959,-65.543365,-72.29993,-74.45771,-74.66055,-80.0,-80.0,-80.0,-80.0,-80.0,-221.27591,244.58003,-55.419518,9.979732,-9.61338,-22.388363,-2.268628,-25.5221,-16.110195,-17.433018,-19.39986,-7.8568482,-12.595488,-8.94282,-5.2511997,-9.2590065,-5.1881585,-4.46651,-6.283407,-9.826267,-9.255711,-5.41848,-7.511107,-2.3856187,-5.800936,-10.363153,-4.6945076,-4.2781277,-2.6724672,-5.132229,18.57,0
-32.610386,-13.9625,-8.343581,-10.510277,-1.9558105,-5.2924433,-14.2441025,-19.85515,-16.141367,-15.372029,-17.66661,-19.092003,-20.461424,-21.266657,-26.546124,-27.811504,-28.34449,-27.355133,-29.485996,-33.220474,-34.260994,-37.322933,-36.14646,-39.541794,-41.581367,-44.141987,-49.34323,-49.16353,-53.727753,-56.907387,-61.3322,-65.44288,-68.4518,-72.07222,-76.5274,-80.0,-80.0,-80.0,-80.0,-80.0,-219.28581,242.26715,-60.316895,5.297864,-12.045702,-26.0417,-10.383553,-23.17541,-16.140913,-22.018688,-21.48993,-20.229984,-17.60844,-6.782121,-3.476884,-4.7839556,-4.7138386,1.3393371,-1.2979033,-6.43756,-10.247421,-14.801283,-11.214399,-8.550758,-6.129423,-2.3592827,-0.0970521,1.0973983,3.4392886,5.7674017,18.6,0
-24.083588,-14.273577,-11.919779,-11.19386,-6.465498,-10.446801,-12.166959,-15.184025,-14.033343,-16.94621,-19.573187,-19.581856,-21.892416,-21.447063,-26.28129,-24.868608,-28.049871,-29.177565,-29.483154,-31.482332,-34.15352,-34.541046,-36.54767,-39.9077,-41.339073,-44.987823,-48.742893,-49.542515,-54.323105,-55.8376,-60.62771,-64.58795,-68.76943,-74.028564,-78.13808,-80.0,-80.0,-80.0,-80.0,-80.0,-217.80362,244.66699,-59.45652,8.466138,-8.913886,-26.198158,-9.873396,-21.341766,-8.877416,-15.919735,-13.999987,-8.999458,-12.8731365,-6.005703,-7.7437696,-6.869776,-4.660018,-5.271867,-4.5227566,-5.764389,-4.9853005,-6.421518,-7.9437437,-8.751108,-9.338457,-3.6337588,-0.3761161,-5.013416,-6.7925606,-2.4248326,18.63,0
-24.405788,-13.739814,-9.141499,-12.612373,-6.32277,-8.831954,-13.720865,-13.869744,-13.156253,-17.766502,-19.992037,-20.571226,-22.05241,-21.518044,-25.66727,-26.218658,-26.800755,-27.93084,-31.7083,-33.134136,-34.15959,-36.785088,-36.515835,-38.181,-40.463905,-43.17234,-45.10286,-50.838478,-54.275536,-55.427895,-59.138428,-62.35418,-67.12625,-72.03727,-77.65435,-80.0,-80.0,-80.0,-80.0,-80.0,-213.53177,242.71811,-58.9199,11.234828,-12.690077,-23.58729,-7.156944,-21.019842,-11.769473,-16.133396,-7.1257186,-9.99103,-12.9041195,-4.1532745,-10.550455,-6.5228295,-6.157572,-6.4771843,-2.1556811,-4.1569853,-6.9017744,-9.042275,-8.211403,-9.153876,-4.232539,-3.1891062,-6.2702284,1.1084753,2.5843415,1.5958999,18.66,0
-20.621262,-13.080578,-12.221874,-10.911585,-9.54979,-10.482729,-11.734573,-16.544353,-16.444452,-23.829613,-23.124544,-20.080786,-20.068493,-18.237013,-21.593855,-24.924355,-26.1804,-28.114182,-30.161028,-33.112194,-33.583168,-33.677975,-37.74183,-40.100586,-41.974396,-44.57902,-46.171997,-48.830536,-53.507668,-54.22695,-61.05062,-65.49219,-69.579834,-73.72072,-76.798,-80.0,-80.0,-80.0,-80.0,-80.0,-217.87663,242.01193,-62.043873,10.827417,-3.7937381,-16.453434,0.11346161,-24.463753,-17.488768,-18.504856,-13.4039345,-2.2898679,-4.8760476,-3.871791,-7.0145044,-8.793184,-9.5161915,-9.048361,-4.3773375,-4.802273,-8.229906,-7.0615005,-4.9557433,-7.000458,-7.952229,-7.005572,-5.0065603,-1.0612867,-2.6155305,-4.283868,18.69,0
-26.687885,-11.54586,-11.538227,-12.031145,-9.525831,-9.719994,-11.633444,-14.277824,-9.111397,-21.367105,-20.371609,-18.189182,-18.282291,-19.256462,-24.825863,-23.57151,-24.98955,-27.319328,-29.938408,-32.564445,-35.58654,-32.359207,-33.687397,-36.999107,-42.428123,-42.783993,-48.14654,-50.73014,-53.303703,-53.715767,-61.163033,-65.52595,-70.54036,-73.5709,-75.203125,-80.0,-80.0,-80.0,-80.0,-80.0,-213.65245,244.02194,-65.3152,6.5791235,-8.207008,-24.920723,-6.1972075,-22.065025,-15.352792,-18.917267,-11.917739,-2.2221854,-10.608965,-5.8179674,-5.2468195,-14.093414,-14.060247,-10.399927,-3.3609247,-1.067598,-6.294238,-5.8075314,-7.496234,-13.603048,-10.9292145,-2.4893355,-2.8992472,-2.4713821,3.7150257,2.928021,18.72,0
-29.594414,-16.960697,-15.198517,-11.7120495,-2.4192238,-5.7370167,-9.418411,-13.101672,-11.773151,-19.559034,-19.226768,-16.986301,-19.667904,-22.116102,-22.525795,-22.026485,-25.94315,-28.142778,-28.152643,-30.506212,-33.474392,-31.795671,-33.345036,-38.257202,-40.680954,-41.90317,-46.375305,-49.534378,-51.7167,-54.46895,-59.518524,-64.77003,-67.59591,-73.71473,-77.02609,-80.0,-80.0,-80.0,-80.0,-80.0,-206.66132,244.37213,-68.92448,6.426534,-14.272833,-30.331547,-11.87926,-27.454792,-15.700176,-20.905266,-13.494051,-4.213306,-8.039927,-2.2106113,-2.9888735,-2.0814648,-4.1115,-5.732934,-4.1597586,-4.0650244,-3.7208323,-3.8224177,-2.9214506,-13.231628,-13.402367,-1.3525807,-2.9128094,-3.7665987,-1.2097182,0.3191278,18.75,0
-24.723446,-14.714094,-14.468437,-14.170635,-6.551838,-9.080158,-11.640102,-16.814007,-15.462221,-19.770643,-20.927029,-19.932957,-23.026352,-22.718815,-20.050043,-19.02577,-28.528706,-26.859238,-25.759626,-30.16993,-33.37024,-32.077267,-34.902092,-37.149834,-40.040154,-44.202705,-45.946236,-48.781273,-52.752777,-56.60459,-60.651413,-66.08271,-68.8202,-73.58759,-75.41015,-80.0,-80.0,-80.0,-80.0,-80.0,-212.17712,241.13174,-70.11783,9.272451,-2.39752,-23.08566,-7.8476024,-23.787718,-14.2863,-13.795858,-9.791995,-3.5822196,-7.1311684,-4.53431,-3.0394888,-3.3963404,-3.0327282,-1.0104306,-4.49377,-10.724974,-8.05514,-2.7477179,-4.1693316,-11.183585,-13.853584,-6.739803,0.8593558,1.878259,-3.4214826,-4.457986,18.78,0
