Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,timestamp,class_id
-6.7605534,-4.615349,-10.014208,-13.557971,-16.76672,-18.570478,-16.818665,-19.971165,-19.933277,-16.78001,-17.650906,-19.740623,-23.405378,-25.698437,-22.461683,-29.77387,-29.790283,-28.494528,-30.01749,-34.631916,-37.18369,-35.96138,-36.52029,-36.610256,-38.376698,-39.997032,-42.845055,-43.28148,-42.200874,-44.145782,-45.472115,-49.386185,-48.797478,-50.904266,-51.706688,-54.296734,-57.855057,-80.0,-80.0,-80.0,-118.90928,191.68466,-27.24608,40.332214,-23.089859,30.424734,-5.950266,22.504662,-0.9437668,9.118438,-1.8016486,-3.3942633,-3.6433868,-4.232809,9.817421,-10.293953,3.6726036,-4.6124086,0.3390739,-10.256242,-4.7580395,-4.3429484,5.5044775,2.3087213,-5.562357,-0.66489446,-4.926709,3.2630844,-5.341512,-2.6731975,20.61,1
-8.616352,-7.312458,-11.6091,-15.490873,-18.804005,-16.631615,-16.082678,-15.3424835,-15.1865225,-14.210718,-18.835302,-25.306976,-26.112211,-26.31354,-27.172533,-28.603403,-31.131872,-29.156397,-31.913887,-34.07395,-37.805447,-36.33732,-35.889923,-34.5708,-36.340416,-39.994473,-40.778763,-42.408978,-43.685284,-44.187065,-46.27561,-48.368973,-49.312237,-51.177605,-51.167988,-55.375374,-58.258385,-80.0,-80.0,-80.0,-120.16857,189.70679,-26.611298,45.755653,-26.640417,17.83728,-13.954362,17.583712,-2.007561,17.198889,10.409254,1.0287933,-3.1692169,-6.4602365,4.3375516,-12.065814,4.4977407,-1.840961,3.363888,-9.059341,-2.9940238,-3.1672804,-0.23956692,1.0571246,0.3130411,2.165187,-2.0652092,3.6182961,-6.1126986,-2.268324,20.64,1
-8.024651,-8.213667,-13.283274,-9.570576,-16.997864,-15.391474,-16.457792,-21.949364,-19.426678,-18.692257,-23.268667,-20.81213,-24.840996,-24.714663,-27.06905,-32.107937,-31.525265,-26.965496,-28.405283,-30.1338,-32.70738,-35.22222,-34.366383,-36.431366,-38.172073,-39.124878,-39.70306,-42.84723,-44.126274,-46.447517,-45.665825,-48.507854,-50.22551,-51.86744,-53.441406,-55.50079,-58.242897,-71.75021,-80.0,-80.0,-120.92887,187.6715,-33.24092,46.304672,-15.982876,22.825676,-12.302008,17.614395,-2.4020662,7.7227345,-4.845565,-3.4783545,4.0525,1.8945996,4.322523,-8.237491,3.088481,-3.4355805,10.147766,-4.810871,-1.139509,-1.3751857,2.8020813,1.6060941,0.5174755,0.57439995,-2.5872488,5.061866,-0.7500081,-2.0776691,20.67,1
-7.14966,-6.5602665,-9.607977,-13.538298,-14.874251,-18.6157,-18.845509,-17.618725,-19.391071,-22.365917,-25.399817,-21.696987,-25.046654,-27.245605,-25.415598,-28.126524,-29.114,-28.96081,-31.893513,-33.20872,-35.589005,-37.59314,-38.33026,-39.287846,-39.39926,-38.89286,-40.67464,-47.223297,-47.06537,-45.545383,-46.425034,-49.40913,-49.60344,-51.302956,-54.589615,-56.853954,-61.394066,-80.0,-80.0,-80.0,-128.99048,193.32278,-27.112865,43.304474,-16.345375,29.453224,-9.514846,14.603069,-4.983609,7.659354,6.1731315,-3.509561,1.9071693,-2.4825602,-1.0807124,-10.031998,4.5679235,-9.079857,1.975413,1.5262426,0.97843224,-0.18495148,2.6184537,-6.7213035,-6.3121915,-0.517799,-7.7929716,4.6564913,-1.8161522,0.59669757,20.7,1
-5.260109,-5.3680077,-9.702647,-10.785269,-19.361797,-18.153294,-18.500914,-20.715162,-18.44565,-17.206738,-19.188572,-25.488249,-22.770197,-23.582485,-24.658514,-31.652487,-30.921331,-27.197979,-32.958015,-33.54946,-34.451103,-35.640137,-38.875496,-37.218628,-38.269493,-38.868668,-42.39441,-43.77517,-44.035294,-46.679314,-47.11068,-49.311287,-52.710167,-53.632652,-52.88009,-56.84768,-60.377975,-73.81565,-80.0,-80.0,-125.04504,194.68948,-27.139523,43.193916,-17.00533,24.422714,-4.1952515,20.380459,-2.0769444,9.469049,-1.8549861,-1.4042192,0.3511936,-2.4454684,-1.172502,-12.819865,5.98505,-3.0708604,5.2010765,-4.966117,-6.752384,-10.434193,-2.266376,5.753216,2.1620872,-1.3135542,-0.72704875,2.143644,-0.11729729,-1.964108,20.73,1
-6.0213947,-3.529314,-9.918961,-12.9291115,-15.162174,-17.958717,-16.715128,-16.231573,-20.708529,-21.542915,-23.729643,-26.005404,-25.14337,-26.278036,-27.831657,-27.265032,-32.248055,-27.710194,-32.08475,-35.349174,-35.96681,-36.752373,-37.677544,-37.83937,-37.316334,-39.813812,-40.726982,-43.273273,-46.771137,-46.35826,-46.044685,-47.469254,-49.420708,-50.769478,-51.35711,-55.07067,-61.470375,-77.8414,-80.0,-80.0,-125.25688,191.61194,-21.308214,49.876865,-18.372581,26.657978,-11.0229435,16.183468,-7.9361286,8.045848,5.7184153,-1.8567157,3.3544226,-3.5814662,0.98661023,-10.240635,2.5651288,-9.188015,4.028996,-5.1596994,-4.922195,-1.7097682,-1.262852,2.4556122,-4.1249866,-5.496604,-4.5373707,0.039715886,-8.337622,-5.96671,20.76,1
-8.922335,-4.1717854,-10.122563,-11.961128,-16.025423,-18.71476,-16.325783,-19.823595,-17.338184,-14.524672,-20.197,-21.601917,-25.452536,-26.792137,-24.703955,-26.170109,-31.080072,-28.545477,-31.16838,-32.639595,-36.321136,-34.706642,-36.261948,-36.79126,-37.266335,-41.278423,-42.741634,-44.395706,-46.28698,-46.78904,-47.931664,-49.624996,-52.368546,-51.204575,-53.035213,-54.806343,-58.50638,-80.0,-80.0,-80.0,-122.53074,196.3274,-27.37881,40.144035,-17.373018,22.850595,-11.758602,20.12407,-3.6187322,10.395042,0.24618304,-3.073361,-3.5385306,-7.327179,4.487775,-8.860126,7.358268,-3.8371367,2.7468808,-10.067335,-4.607629,-1.584451,1.1085522,0.3437128,-4.1210012,-1.0964094,-0.3569891,2.907897,-8.991635,-3.0702238,20.79,1
-9.41029,-6.28265,-11.458458,-13.198845,-18.540413,-17.839796,-17.659588,-17.001732,-15.68592,-13.937586,-20.206938,-22.472824,-24.92401,-28.032784,-27.544603,-29.97484,-32.134975,-29.6316,-29.020332,-32.71905,-37.318275,-34.21091,-36.85403,-36.921204,-38.213245,-39.893852,-42.76063,-44.47503,-46.251335,-46.289658,-46.60852,-48.371964,-49.718697,-51.418217,-51.272423,-55.42285,-60.199352,-80.0,-80.0,-80.0,-123.17304,192.40393,-27.255322,41.546967,-22.87578,20.710602,-14.907689,21.894617,1.6836092,13.173738,4.8031764,-4.9807997,-1.395786,-4.1731014,3.0306363,-12.036913,4.408721,-3.679587,4.9070406,-6.7732944,-4.4273496,-0.67383456,0.8582889,-0.57494104,-4.6112614,3.4222777,2.6328702,3.3014708,-6.286806,-2.4116364,20.82,1
-8.515114,-5.551399,-10.937806,-16.534912,-20.511305,-17.06975,-17.427425,-19.835981,-15.905424,-18.397877,-20.031826,-21.75738,-24.477682,-25.275278,-23.874767,-29.929268,-30.480711,-29.306213,-30.593422,-32.306522,-36.120094,-34.229538,-36.110535,-36.249214,-38.00447,-39.969444,-41.607933,-43.151764,-45.008896,-46.04753,-47.407497,-49.178753,-49.94197,-51.333668,-51.85311,-55.041206,-58.9383,-80.0,-80.0,-80.0,-120.94898,190.99585,-31.194862,40.94155,-20.356827,23.765408,-9.7619915,22.895815,-1.0737735,12.708509,3.7405171,-0.8703108,1.4371748,-5.1912994,3.5769506,-10.790011,3.3339763,-4.965365,2.7219894,-9.751488,-5.332089,-3.8072557,-0.51459885,-1.0301149,-3.906169,0.4501974,-1.1816392,6.6243773,-1.0180773,3.373002,20.85,1
-6.9463234,-3.5889435,-11.446734,-20.424007,-15.675432,-20.1537,-19.559689,-23.328514,-18.272755,-15.832104,-19.778275,-20.784225,-24.80739,-27.342955,-25.175007,-27.933702,-30.509172,-27.261576,-29.945614,-33.941322,-36.15423,-35.738495,-36.10289,-36.22576,-36.771324,-38.806908,-40.70192,-45.014793,-44.590874,-45.497826,-45.784725,-48.665737,-48.935757,-50.75644,-51.401543,-55.05506,-60.836143,-80.0,-80.0,-80.0,-123.22617,186.62704,-34.387016,40.668213,-21.368626,27.611006,-6.443716,25.55415,0.86059284,13.555439,7.185974,-5.9653835,-1.1754684,-1.6355124,8.622202,-5.731986,8.650291,-4.078882,1.8127823,-8.284421,-8.697928,-5.837912,-3.7281628,-5.587119,-9.130684,-3.239995,-5.0437984,2.5516076,-6.4499383,-5.9289722,20.88,1
-6.9106236,-4.0550003,-10.17749,-15.697765,-19.854843,-20.87921,-21.846098,-20.179667,-18.290638,-18.698042,-22.203415,-23.80289,-24.55638,-24.140982,-25.949713,-28.982311,-29.521929,-29.585112,-30.658476,-31.856049,-33.34662,-35.093857,-36.870605,-36.98281,-38.13054,-41.857697,-44.843647,-44.540833,-44.271767,-47.71366,-49.337135,-48.2946,-48.60823,-51.63558,-51.338043,-54.784584,-59.95987,-80.0,-80.0,-80.0,-126.47553,188.81992,-31.307777,40.00009,-13.797816,30.762516,-10.05017,25.277782,1.7157845,11.288166,3.348587,-2.0320103,-0.125597,-9.815666,0.2929723,-12.573202,2.137463,-2.1912532,2.2549217,-7.427206,1.1260042,-7.7434163,-4.718294,2.0866442,-6.9098063,-0.9715417,-4.810599,-0.1293962,-2.747635,-0.75128126,20.91,1
-8.669632,-5.8225307,-10.947622,-14.613947,-18.855244,-19.484009,-16.57174,-22.1221,-17.687138,-15.602967,-19.141838,-23.532053,-26.787292,-26.691,-27.560854,-30.173038,-32.306465,-30.450369,-32.072132,-32.89364,-34.339424,-35.15701,-37.36917,-40.45218,-38.96988,-40.592587,-43.83895,-42.43209,-44.893707,-43.97809,-44.495636,-48.682343,-50.140995,-50.150196,-50.341583,-55.045387,-57.61382,-69.89874,-80.0,-80.0,-125.17296,184.49033,-25.161634,41.75351,-22.130383,26.811749,-12.222109,22.88263,3.8534288,13.381316,-2.9455323,-1.4275674,-2.6643505,-7.4748564,1.8021419,-7.5152645,9.914677,-4.4035788,1.3696551,-7.56225,-7.6833534,-8.114694,0.21085334,0.6408627,0.7380698,-1.5213879,1.9492134,1.3701625,-7.0154824,1.6407182,20.94,1
-9.20133,-4.5543594,-10.8255415,-13.692017,-16.665588,-18.181175,-18.520298,-20.686829,-15.249156,-14.381783,-21.860031,-23.360798,-24.18267,-24.331715,-25.199036,-28.95516,-30.397257,-29.780386,-30.103508,-30.764244,-35.553555,-34.19611,-35.74949,-37.83055,-36.955177,-39.558468,-42.26744,-44.359505,-44.403004,-43.920578,-43.41145,-48.755577,-51.45523,-52.295845,-52.83921,-55.081856,-58.51903,-73.315155,-80.0,-80.0,-120.1514,190.50719,-30.950848,41.645306,-21.078964,25.427105,-9.161591,18.477402,0.9616586,11.209049,-0.043388844,0.5475954,-2.884253,-3.5537858,0.1090219,-13.548349,9.611147,-3.665328,6.0349345,-3.6384418,-4.014093,-4.55408,-0.80466646,-2.9134624,-2.8121622,2.4482098,0.36834133,0.639596,-7.6109314,1.7356744,20.97,1
-10.431042,-2.5913734,-8.915819,-13.600903,-16.617344,-19.6971,-19.157639,-21.530668,-19.538258,-16.944733,-22.954172,-22.611256,-23.15553,-24.082827,-27.285297,-29.23193,-28.357466,-28.768078,-32.023163,-30.76403,-33.726017,-35.3798,-36.79679,-38.18398,-40.01014,-43.332302,-42.553207,-44.115704,-44.727768,-45.17547,-48.546936,-48.927376,-49.097424,-51.455467,-53.346195,-55.406883,-59.199898,-80.0,-80.0,-80.0,-125.5181,191.38593,-27.86945,41.28078,-15.600805,29.399094,-12.09683,18.632204,-0.44976783,7.5188136,-3.2704887,-2.9627817,-0.6579607,-7.457325,3.0192082,-9.912775,0.30624518,-5.0164633,3.996942,-5.524791,-0.22161722,-8.603334,-4.99164,-2.2009122,1.6045902,4.626263,-6.1979017,2.830966,-5.4948444,-2.8237805,21.0,1
-9.612677,-3.682253,-10.219601,-13.291695,-17.908901,-20.173159,-19.536789,-18.131796,-17.7706,-16.044281,-21.28089,-26.387497,-27.059439,-26.856941,-27.453741,-27.211641,-31.363794,-27.166748,-33.03417,-32.711037,-37.331005,-35.41324,-37.14216,-39.52636,-39.04804,-40.975647,-42.23426,-44.311375,-45.075283,-46.72744,-47.934246,-50.072693,-50.293922,-51.9777,-54.325905,-57.99302,-60.880466,-73.957886,-80.0,-80.0,-131.47885,192.35541,-25.249908,43.747887,-19.093016,23.953613,-10.48789,13.207304,-2.5077538,12.667415,5.318332,-2.90423,-2.8786435,-9.625026,-2.283396,-10.213983,1.5596175,-2.938554,3.928771,-4.428679,-3.353179,-7.383996,-0.3013751,-1.6330289,-1.3344424,0.7624984,-3.2607868,-1.3669666,-7.4397655,-1.4699361,21.03,1
-8.052282,-4.6654644,-8.532038,-12.361067,-19.21054,-19.343658,-17.4973,-17.899826,-17.824684,-18.772291,-22.05378,-25.779543,-25.905516,-26.517689,-25.86384,-27.723879,-30.733097,-30.239906,-30.457006,-35.02894,-34.61346,-34.726334,-34.627216,-38.178856,-37.8697,-40.33477,-41.30595,-43.12579,-42.390152,-44.162003,-46.49447,-48.193947,-48.91334,-51.448685,-52.901024,-57.571068,-58.949135,-77.6816,-80.0,-80.0,-122.08815,190.59052,-27.183529,47.342552,-21.132397,25.166683,-10.222227,15.999208,-0.8403853,8.277625,3.3448906,2.0029092,-2.0298579,-10.466568,-1.2108021,-12.157648,-1.1131642,-4.960986,1.5695707,-8.2066765,-4.239336,-6.389642,3.1409245,-0.7186369,-3.428831,1.3973215,-0.2509086,2.9686356,-4.5223293,-1.5362134,21.06,1
-8.410095,-4.5603447,-9.517123,-12.272555,-15.528444,-17.452139,-18.217728,-18.972855,-16.240211,-15.712035,-20.881008,-20.679354,-23.983837,-24.033098,-25.473465,-27.707275,-30.361862,-28.519096,-30.201405,-31.570412,-33.740032,-33.34195,-34.586823,-35.84848,-36.32985,-39.537067,-42.59961,-42.739822,-44.064693,-45.75006,-47.009407,-47.692856,-50.557728,-49.70689,-51.8984,-55.399017,-58.94511,-77.37663,-80.0,-80.0,-114.04328,194.31143,-31.096825,43.26279,-18.614468,22.804138,-13.934362,19.804392,-3.725143,7.092799,-0.6874145,-2.623114,-2.4488184,-8.529232,1.798028,-11.594688,4.8853526,-1.9654975,4.234328,-6.5779605,-1.9910531,-4.4921227,-2.4780314,-1.8637877,-4.7874317,-0.33721307,0.040264368,0.89885235,-5.558653,-0.49973202,21.09,1
-8.236723,-4.590233,-6.8882465,-8.718517,-16.94305,-21.203117,-18.122143,-21.420948,-18.135942,-17.249468,-17.926012,-19.68515,-22.573606,-22.747614,-22.390362,-27.825619,-28.233084,-29.81137,-32.00419,-31.992535,-32.929104,-33.663284,-34.337326,-37.369473,-39.053734,-39.875217,-41.43302,-42.621742,-42.975124,-43.494038,-43.74228,-46.772007,-49.563446,-50.29021,-52.14075,-55.623077,-61.79054,-80.0,-80.0,-80.0,-114.220894,192.98866,-31.770237,44.17426,-22.186684,31.37358,-6.3876295,21.42839,1.4682578,2.1328359,-3.0018349,-4.3518176,-4.029485,-11.264935,1.96911,-7.831413,5.4956036,-7.2939415,1.892999,-4.883792,-3.472621,0.64144254,1.441103,4.068694,2.9988465,3.6633859,-2.4125075,1.142067,-3.181889,-1.1376317,21.12,1
-9.160264,-3.8208504,-5.9426365,-11.182591,-17.544811,-15.081108,-16.007494,-17.489428,-14.627954,-12.25632,-18.101374,-24.92318,-21.07828,-24.872551,-25.229528,-26.887444,-29.177301,-30.088806,-30.054062,-30.60052,-33.541553,-35.63575,-39.55818,-35.602345,-34.700623,-39.16588,-38.854008,-44.524742,-44.435974,-44.4255,-45.076607,-48.918297,-50.468857,-50.723488,-51.388153,-54.882008,-57.531563,-67.64552,-80.0,-80.0,-109.705505,196.03098,-26.518875,41.37802,-22.203594,23.136917,-11.061424,18.851503,-4.4671755,14.035172,0.34746426,-3.3224928,-3.3348112,-5.3787117,-6.465493,-14.955155,7.750098,-6.6150265,-1.0667691,-6.446897,-3.459138,-8.037523,-3.3646445,-1.5433638,6.690281,3.5103533,1.9248325,4.920314,-6.1876736,-3.8653314,21.15,1
-9.342664,-5.0618057,-9.149042,-13.142418,-21.417698,-17.902739,-16.406616,-18.113474,-18.470837,-16.9953,-19.256966,-20.645695,-24.314547,-27.452398,-27.065372,-28.894445,-29.980274,-28.74348,-30.301239,-29.353075,-30.405441,-33.74701,-35.758663,-34.31668,-35.68622,-39.141975,-41.619972,-44.393864,-45.31233,-44.626423,-45.0496,-49.635113,-51.626472,-51.315517,-51.49421,-54.42212,-56.758186,-80.0,-80.0,-80.0,-115.3644,190.2125,-34.42239,42.3067,-17.53556,20.822071,-13.539857,23.59305,1.2693529,13.44969,-0.085946016,-1.598664,-2.8094144,-3.5459867,2.5434504,-13.920055,6.132106,-11.480795,-3.918849,-8.532084,-2.2098362,-2.6323776,-0.29560107,0.7575557,2.1485782,0.40368807,-1.4892347,6.524973,-3.5750086,1.1422102,21.18,1
-7.7152157,-4.964819,-9.791988,-16.715496,-16.948444,-19.212711,-21.539356,-19.411234,-18.619532,-15.681128,-17.453192,-23.557343,-23.698063,-24.25645,-25.985928,-28.307125,-29.450628,-27.40956,-31.153662,-32.358955,-32.322956,-34.035034,-33.32448,-36.73255,-36.573105,-39.621803,-40.099754,-43.31475,-46.36782,-45.557854,-45.656914,-47.193863,-48.3961,-48.986107,-51.346027,-54.258526,-57.921036,-80.0,-80.0,-80.0,-115.093216,187.88249,-33.652298,40.995186,-20.227932,26.930328,-11.574153,26.139294,-1.3354366,9.894642,2.9709005,-4.4911814,-1.152136,-7.2917156,1.5442373,-6.647212,6.0976634,-5.684576,6.186119,-7.0412073,-6.758038,-7.634506,-3.9397948,-2.1795847,-1.8988655,-2.8724887,-6.613979,1.2284913,-6.664753,3.020668,21.21,1
-7.0805454,-5.4655876,-10.055812,-11.904711,-17.432743,-18.847189,-20.075274,-20.04066,-20.03139,-17.017872,-19.924852,-21.934618,-23.414072,-24.42069,-25.983028,-27.807333,-28.687307,-27.796318,-29.444168,-30.731852,-34.13744,-34.274685,-36.947803,-36.604683,-36.771507,-39.692513,-40.686115,-43.747227,-43.393974,-44.75939,-46.18004,-48.636097,-48.421318,-49.476883,-50.721397,-53.87638,-58.59221,-80.0,-80.0,-80.0,-114.63604,189.09448,-32.201572,42.940437,-18.06612,30.059963,-11.197781,21.126415,-3.3406978,10.139259,-1.2822872,-6.5079722,-0.66531396,-5.864953,4.6457143,-9.655802,6.706128,-5.254222,0.4730235,-5.62277,-1.3034552,-3.3805456,0.9192007,0.3103122,-2.2163143,1.679944,-3.2163062,2.0577617,-7.7138863,-1.273144,21.24,1
-8.302422,-5.860447,-12.308353,-12.248686,-17.40207,-17.593536,-13.873313,-19.375385,-21.04758,-14.367447,-17.663969,-22.135067,-26.77328,-24.542517,-26.724081,-25.634052,-28.836977,-27.850351,-28.558651,-32.065304,-34.522762,-34.662323,-36.616196,-37.992477,-38.462105,-39.38218,-41.14884,-44.35347,-41.679714,-44.229202,-43.724552,-48.687317,-51.335274,-51.625538,-52.40593,-53.864235,-57.45596,-80.0,-80.0,-80.0,-117.225,189.67433,-31.499767,42.54647,-19.454983,27.35681,-12.2184105,14.028814,-1.9449729,12.823687,-1.0158213,-1.2186217,-4.7991595,-3.799511,8.11365,-5.368683,11.928221,-7.7894692,-1.1961751,-12.071507,-7.7891684,-3.011526,6.4226503,5.3941517,1.217195,3.1954641,-4.1032257,-2.0527515,-10.178852,-3.259256,21.27,1
-10.383352,-7.92017,-12.534187,-15.666133,-20.677158,-21.910177,-19.363735,-22.118984,-14.968306,-13.172948,-15.558928,-21.700283,-23.117971,-23.9737,-25.878927,-27.401398,-28.5863,-26.620564,-28.147717,-32.41111,-34.03298,-34.41829,-36.498405,-37.20053,-38.427986,-37.848007,-40.62825,-44.431667,-43.106625,-44.07655,-43.74843,-48.154564,-51.773575,-52.27207,-54.06154,-56.069923,-60.3142,-80.0,-80.0,-80.0,-121.01423,188.1799,-40.017685,38.59119,-23.337872,24.852352,-6.2836113,19.97094,7.0306673,14.751375,1.6880124,-6.1665697,-8.886388,-7.3967514,1.5021869,-9.411429,8.693624,-5.8194017,4.7171187,-5.519271,-8.320415,-5.0891495,1.6267502,3.2915869,1.3614373,4.4200106,-0.62185335,1.7198379,-5.6635475,-2.0707326,21.3,1
-9.067581,-4.9889126,-11.849527,-9.734409,-16.02902,-22.449541,-20.258104,-18.47749,-16.677086,-14.2642975,-16.609509,-21.2244,-23.659185,-29.435472,-28.112532,-27.243647,-28.697905,-27.149042,-27.263464,-30.193195,-31.852165,-32.49292,-35.17353,-37.212334,-37.189995,-38.44244,-40.237297,-42.506855,-43.62614,-45.94259,-46.537834,-47.904083,-50.178024,-51.095177,-51.829914,-54.233135,-59.695522,-80.0,-80.0,-80.0,-114.887054,189.22078,-37.97253,42.183346,-18.557404,22.903765,-14.094142,21.396471,4.8473606,15.65913,-2.8606148,-10.271779,-5.2084856,-10.221613,2.5219781,-6.5921297,7.334917,-6.541373,4.526847,-2.773582,1.9765921,0.67179817,0.8273804,-0.10063422,-7.528961,-0.20885134,-2.9772332,-2.2296329,-11.576912,-7.2581835,21.33,1
-9.984953,-5.30476,-9.390797,-13.358732,-15.334111,-20.382748,-21.851887,-19.706871,-18.372217,-15.810423,-19.621223,-20.37678,-25.229437,-25.007948,-24.97996,-28.3825,-27.847874,-30.387169,-30.407833,-30.193169,-33.32042,-34.524338,-34.793648,-35.94324,-35.866096,-39.306957,-41.39321,-42.927242,-41.50989,-43.23643,-45.713085,-47.296577,-49.057133,-50.621212,-51.236954,-53.603874,-57.711838,-80.0,-80.0,-80.0,-114.41962,185.8348,-35.64106,43.989998,-21.070303,27.295631,-10.028819,21.37309,-1.359773,7.6448383,-2.895886,-4.659567,-5.7254295,-9.72969,2.4833071,-11.900618,7.4278226,-4.532989,-0.09066746,-7.772299,0.99198836,-3.4476085,-1.5446904,-1.021671,-6.5379586,0.11164564,-7.317439,-0.7521577,-2.9759684,1.7504178,21.36,1
-9.287698,-3.5172195,-8.086697,-11.053298,-18.004185,-19.500801,-16.497305,-18.610373,-19.805746,-18.549854,-20.76135,-21.285173,-25.848711,-24.413187,-25.084385,-24.871578,-28.604464,-29.957094,-28.186365,-33.20117,-33.24504,-34.529045,-36.077637,-38.50122,-35.780704,-37.482147,-41.19268,-42.96827,-43.307198,-44.43808,-46.342323,-48.113693,-50.16353,-50.631714,-51.634388,-54.825974,-59.950207,-80.0,-80.0,-80.0,-115.06926,192.04881,-32.06486,45.367996,-18.52225,27.753544,-8.813103,16.823818,-6.2425623,8.534211,0.2149651,-4.474677,-1.7115221,-8.884649,-0.06335431,-11.585982,5.3285728,-10.36429,-2.8458414,-6.3993816,-3.295134,-3.0939827,2.562439,2.2482572,-5.152492,2.682831,0.40684652,-0.20455593,-7.683345,-0.8532524,21.39,1
-7.8231697,-3.5872211,-9.620541,-10.536013,-16.303114,-19.655766,-16.267632,-19.508457,-15.281778,-13.323052,-18.198832,-20.622173,-22.92938,-26.079292,-25.194677,-26.100086,-27.374321,-28.102179,-27.494747,-30.858906,-32.577118,-33.83183,-36.173958,-37.544758,-37.040413,-38.5098,-39.84545,-41.035305,-42.035515,-44.25525,-47.634758,-48.827248,-48.317116,-48.90871,-50.63801,-53.04664,-57.8475,-80.0,-80.0,-80.0,-107.32656,192.74167,-32.34882,41.676453,-21.91321,26.938965,-11.554517,20.547138,-1.5533682,16.524137,-2.884788,-8.160777,-2.0444245,-12.658787,1.9098728,-8.96088,6.5798283,-4.4986496,0.26842228,-6.744224,-0.2356657,-4.479324,0.39335868,-2.002498,-4.442393,4.9194,-0.16786945,3.6864593,-9.019014,-5.3050213,21.42,1
-8.62706,-3.2042656,-9.565302,-10.475231,-15.891825,-18.44299,-20.715612,-22.369081,-18.620255,-17.682526,-20.676096,-23.360292,-22.123049,-29.036476,-29.807587,-27.975441,-31.620785,-28.300817,-28.420181,-31.570099,-35.200584,-34.24445,-35.612305,-35.57965,-35.863136,-39.064003,-41.822987,-44.41455,-46.24503,-44.32759,-45.651306,-46.26223,-49.032917,-49.762047,-50.80725,-54.288692,-58.295013,-80.0,-80.0,-80.0,-119.30154,186.29005,-28.589611,48.73275,-16.545898,26.736263,-13.25646,25.280876,0.44943285,9.413927,0.6123799,-10.09963,-6.1930876,-3.330061,4.0867333,-10.823559,5.8720865,-6.4968023,3.7080584,-5.534154,-1.7616699,-2.200631,-2.7854877,-4.165184,-4.445501,4.3019924,2.7912517,2.2253668,-10.531037,-4.999282,21.45,1
-10.2843,-5.128969,-12.106581,-14.115591,-15.3090105,-15.4238205,-18.53822,-19.412535,-18.227524,-16.861355,-17.58833,-23.832703,-23.48336,-25.7057,-25.570312,-26.886395,-28.852417,-27.841837,-29.95777,-32.859154,-33.327866,-33.521053,-35.929752,-36.441544,-36.763763,-39.2315,-40.95323,-44.67778,-43.263565,-42.865463,-42.621014,-47.217934,-49.058296,-50.990852,-52.9742,-55.474174,-58.84117,-73.19803,-80.0,-80.0,-115.37342,187.18877,-35.65399,41.92853,-23.64373,25.528824,-12.9825,16.631807,-0.5750052,7.28269,3.0076127,0.36830592,-2.773399,-1.004152,5.7147317,-5.2174664,11.02583,-5.1487722,2.996876,-5.753333,-6.1837296,-8.997387,-2.348722,-3.8015294,-4.7520647,-3.2903519,-5.958239,0.47163367,-8.83723,-1.3621504,21.48,1
-9.302311,-4.8984547,-12.061817,-12.577025,-15.82356,-19.74963,-15.900882,-18.776772,-19.910576,-16.082693,-19.06369,-22.946535,-23.191143,-24.499277,-27.090048,-28.59536,-29.42381,-28.073612,-29.32229,-32.042988,-33.15144,-34.96349,-36.499638,-35.215935,-36.840416,-37.983295,-39.744576,-43.354748,-46.187813,-45.493546,-45.280262,-47.508198,-48.51563,-49.071682,-52.37269,-54.184685,-56.40517,-80.0,-80.0,-80.0,-116.209526,186.14194,-34.057487,41.021393,-21.056316,24.132938,-13.122329,22.710629,-4.233431,10.828667,2.5277514,-5.2681713,0.8659714,-0.4084831,1.4375579,-8.285499,5.738781,-8.099353,3.0405982,-8.463597,-3.828446,-4.947384,1.3488909,1.1437027,3.7739491,-0.121587515,-7.156411,-0.5253285,-14.838749,-5.551898,21.51,1
